St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 365d,62 (32-1-29 52.42%),38 (0.61),←,
27,"Blake, Jason",31y 92d,211 (117-5-89 56.64%),37 (0.18),←,
8,"Clarke, Raphael",26y 265d,84 (54-1-29 64.88%),9 (0.11),←,
26,"Dal Santo, Nick",28y 114d,228 (134-5-89 59.87%),129 (0.57),←,
24,"Dempster, Sean",28y 147d,131 (78-3-50 60.69%),17 (0.13),77 (43-3-31 57.79%),9 (0.12)
25,"Fisher, Sam",29y 341d,174 (108-4-62 63.22%),21 (0.12),←,
14,"Geary, Jarryn",23y 358d,62 (43-0-19 69.35%),12 (0.19),←,
19,"Gilbert, Sam",25y 301d,122 (76-4-42 63.93%),22 (0.18),←,
18,"Goddard, Brendon",27y 26d,197 (122-3-72 62.69%),98 (0.50),←,
1,"Gram, Jason",28y 49d,147 (88-4-55 61.22%),67 (0.46),145 (87-4-54 61.38%),67 (0.46)
33,"Gwilt, James",25y 309d,86 (54-3-29 64.53%),19 (0.22),←,
7,"Hayes, Lenny",32y 153d,253 (128-6-119 51.78%),84 (0.33),←,
4,"Jones, Clinton",28y 134d,109 (72-4-33 67.89%),29 (0.27),←,
23,"Koschitzke, Justin",29y 269d,187 (105-3-79 56.95%),235 (1.26),←,
5,"McEvoy, Ben",22y 340d,59 (40-2-17 69.49%),17 (0.29),←,
32,"Milera, Terry",24y 159d,12 (6-0-6 50.00%),12 (1.00),←,
44,"Milne, Stephen",32y 99d,248 (135-5-108 55.44%),515 (2.08),←,
11,"Montagna, Leigh",28y 226d,181 (112-4-65 62.98%),106 (0.59),←,
12,"Riewoldt, Nick",29y 242d,231 (127-5-99 56.06%),506 (2.19),←,
13,"Schneider, Adam",28y 34d,189 (121-3-65 64.81%),232 (1.23),91 (61-2-28 68.13%),133 (1.46)
2,"Siposs, Arryn",19y 203d,11 (5-0-6 45.45%),9 (0.82),←,
3,"Steven, Jack",22y 79d,42 (23-1-18 55.95%),35 (0.83),←,
Totals,Totals,27y 63d,3026 (1780-66-1180 58.82%),2249 (0.74),,
C,"Watters, Scott",43y 142d,12 (6-0-6 50.00%),,←,
