Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",23y 196d,85 (37-2-46 44.71%),27 (0.32),←,
37,"Austin, Matt",20y 61d,3 (2-0-1 66.67%),1 (0.33),←,
20,"Black, Simon",30y 57d,242 (144-3-95 60.12%),147 (0.61),←,
36,"Bradshaw, Daniel",30y 190d,211 (119-2-90 56.87%),466 (2.21),208 (116-2-90 56.25%),466 (2.24)
17,"Brennan, Jared",24y 306d,88 (43-2-43 50.00%),59 (0.67),←,
16,"Brown, Jonathan",27y 213d,170 (108-2-60 64.12%),369 (2.17),←,
1,"Clark, Mitch",21y 223d,32 (14-1-17 45.31%),20 (0.63),←,
39,"Drummond, Josh",26y 41d,55 (26-1-28 48.18%),23 (0.42),←,
5,"Harding, Scott",22y 345d,39 (21-2-16 56.41%),12 (0.31),←,
14,"Henderson, Lachie",19y 167d,10 (5-0-5 50.00%),3 (0.30),←,
33,"Hooper, Rhan",21y 141d,42 (20-1-21 48.81%),46 (1.10),←,
26,"Macdonald, Joel",24y 232d,68 (38-0-30 55.88%),6 (0.09),←,
9,"McGrath, Ashley",26y 10d,123 (68-1-54 55.69%),101 (0.82),←,
8,"Notting, Tim",30y 221d,200 (117-3-80 59.25%),134 (0.67),←,
31,"Polkinghorne, James",20y 129d,10 (6-0-4 60.00%),6 (0.60),←,
6,"Power, Luke",29y 142d,227 (133-2-92 59.03%),195 (0.86),←,
2,"Proud, Albert",20y 266d,15 (7-0-8 46.67%),2 (0.13),←,
10,"Rich, Daniel",18y 357d,10 (6-0-4 60.00%),4 (0.40),←,
35,"Rischitelli, Michael",23y 142d,75 (34-2-39 46.67%),32 (0.43),←,
3,"Sheldon, Sam",20y 83d,5 (4-0-1 80.00%),,←,
11,"Sherman, Justin",22y 124d,83 (34-2-47 42.17%),58 (0.70),←,
32,"Stiller, Cheynee",23y 27d,54 (22-2-30 42.59%),13 (0.24),←,
Totals,Totals,24y 1d,1847 (1008-28-811 54.57%),1724 (0.93),,
C,"Voss, Michael",33y 327d,10 (6-0-4 60.00%),,←,
