Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 225d,131 (72-3-56 56.11%),107 (0.82),←,
5,"Buckley, Nathan",21y 286d,26 (7-0-19 26.92%),24 (0.92),6 (3-0-3 50.00%),3 (0.50)
28,"Crosisca, Gavin",25y 235d,127 (78-3-46 62.60%),47 (0.37),←,
7,"Fraser, Mark",23y 93d,35 (21-0-14 60.00%),18 (0.51),←,
15,"Hassall, Jon",20y 267d,6 (3-0-3 50.00%),,←,
11,"Houlihan, Damian",18y 282d,1 (0-0-1 0.00%),3 (3.00),←,
23,"Kelly, Craig",27y 326d,81 (49-2-30 61.73%),39 (0.48),←,
44,"Kerrison, Shane",29y 41d,119 (71-2-46 60.50%),14 (0.12),←,
12,"McCartney, Jason",20y 55d,25 (13-0-12 52.00%),10 (0.40),←,
34,"McGuane, Mick",26y 130d,117 (72-2-43 62.39%),94 (0.80),←,
1,"Monkhorst, Damian",24y 260d,102 (64-2-36 63.73%),18 (0.18),←,
4,"Pert, Gary",28y 345d,206 (106-0-100 51.46%),45 (0.22),43 (29-0-14 67.44%),3 (0.07)
18,"Plain, Bradley",24y 225d,50 (33-0-17 66.00%),92 (1.84),4 (1-0-3 25.00%),3 (0.75)
13,"Richardson, Alan",28y 356d,78 (46-2-30 60.26%),10 (0.13),←,
36,"Rocca, Saverio",20y 169d,36 (22-0-14 61.11%),123 (3.42),←,
32,"Rowe, Brad",24y 166d,49 (24-0-25 48.98%),60 (1.22),35 (21-0-14 60.00%),51 (1.46)
17,"Sanderson, Brenton",20y 70d,9 (2-0-7 22.22%),5 (0.56),3 (0-0-3 0.00%),1 (0.33)
22,"Shaw, Tony",33y 289d,298 (169-3-126 57.21%),154 (0.52),←,
14,"Watson, Shane",20y 80d,36 (20-0-16 55.56%),33 (0.92),←,
10,"Williams, Paul",21y 35d,58 (34-0-24 58.62%),58 (1.00),←,
19,"Wright, Graham",25y 336d,118 (78-2-38 66.95%),88 (0.75),←,
Totals,Totals,24y 169d,1708 (984-21-703 57.61%),1042 (0.61),,
C,"Matthews, Leigh",42y 68d,185 (108-3-74 59.19%),,←,
