St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",15,8,5,20,,,,2.0,3.0,1.0,1.0,6.0,,1.0,,2.0,14.0,1.0,,3.0,,,78.0
15,"Billings, Jack",16,8,6,22,1,1.0,,1.0,2.0,5.0,2.0,4.0,1.0,2.0,,6.0,17.0,,2.0,2.0,,1.0,78.0
5,"Crouch, Brad",13,3,23,36,,1.0,,7.0,4.0,5.0,5.0,2.0,2.0,,3.0,18.0,18.0,,,1.0,,1.0,81.0
4,"Gresham, Jade",12,2,18,30,,1.0,,6.0,1.0,4.0,8.0,2.0,2.0,1.0,,13.0,17.0,,,,3.0,,85.0
22 ↓,"Higgins, Jack",1,,1,2,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,25.0
8,"Hill, Bradley",14,6,6,20,,,,1.0,3.0,1.0,1.0,,,,,5.0,16.0,,,1.0,,,86.0
20,"Howard, Dougal",7,3,2,9,,,,1.0,5.0,,1.0,2.0,1.0,2.0,,5.0,3.0,,,2.0,,,97.0
3,"Jones, Zak",10,3,10,20,1,,,4.0,,1.0,3.0,3.0,1.0,1.0,,5.0,17.0,,,,2.0,,70.0
12,"King, Max",7,6,2,9,2,1.0,,,,,,1.0,,1.0,,7.0,2.0,4.0,4.0,,,,95.0
21,"Long, Ben",3,3,8,11,1,,,3.0,,2.0,,1.0,,1.0,,6.0,6.0,,,4.0,,1.0,70.0
19,"Marshall, Rowan",7,2,5,12,1,1.0,18.0,7.0,1.0,2.0,5.0,,1.0,,,4.0,6.0,1.0,1.0,1.0,,1.0,83.0
36,"McKenzie, Daniel",10,7,10,20,,,,3.0,1.0,3.0,1.0,1.0,2.0,,,9.0,10.0,,,3.0,,2.0,88.0
28,"Membrey, Tim",12,6,6,18,2,1.0,,,,4.0,1.0,1.0,2.0,,,10.0,9.0,1.0,2.0,1.0,,,88.0
33,"Paton, Ben",13,6,4,17,,,,,3.0,1.0,,1.0,,,,3.0,11.0,,,2.0,,,79.0
6,"Ross, Sebastian",13,4,10,23,,,,3.0,3.0,7.0,4.0,3.0,2.0,3.0,,7.0,17.0,,,1.0,2.0,1.0,81.0
18,"Ryder, Paddy",8,5,2,10,3,1.0,22.0,1.0,,1.0,1.0,3.0,1.0,3.0,2.0,2.0,7.0,1.0,3.0,,,1.0,70.0
43,"Sharman, Cooper",6,4,3,9,1,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,3.0,6.0,,1.0,1.0,,,77.0
35,"Sinclair, Jack",24,9,7,31,,,,,5.0,3.0,,4.0,,1.0,1.0,5.0,21.0,1.0,,2.0,2.0,,83.0
9,"Steele, Jack",12,4,10,22,,,,3.0,1.0,2.0,3.0,2.0,,1.0,,8.0,13.0,,,1.0,,,74.0
29,"Webster, Jimmy",7,5,7,14,,,,1.0,1.0,1.0,,1.0,,,,1.0,13.0,,,7.0,,1.0,78.0
44,"Wilkie, Callum",13,7,6,19,,,,1.0,6.0,1.0,,1.0,1.0,1.0,,6.0,12.0,2.0,,3.0,,,98.0
17 ↑,"Windhager, Marcus",4,2,11,15,,,,2.0,,1.0,1.0,,1.0,,,5.0,10.0,,,1.0,,,56.0
32,"Wood, Mason",14,7,5,19,1,1.0,,,1.0,3.0,1.0,1.0,,,,4.0,15.0,1.0,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,110,167,408,13,12.0,40.0,50.0,40.0,52.0,39.0,40.0,19.0,19.0,6.0,135.0,261.0,12.0,14.0,37.0,9.0,9.0,
Opposition,Opposition,205,94,167,372,11,14.0,36.0,45.0,39.0,51.0,35.0,52.0,19.0,19.0,,120.0,246.0,9.0,12.0,56.0,3.0,8.0,
