St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",3,6,2,5,,,7.0,,1.0,,,1.0,,1.0,,,6.0,,,,,,50.0
14,"Ball, Luke",11,3,11,22,,,,7.0,3.0,1.0,5.0,3.0,4.0,1.0,,13.0,9.0,,,1.0,,,71.0
27,"Blake, Jason",6,7,9,15,,1.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,,4.0,11.0,,,3.0,1.0,,61.0
16,"Clarke, Raphael",5,1,1,6,1,,,1.0,,2.0,,,,,,,6.0,,,,,,54.0
3,"Clarke, Xavier",8,7,6,14,,,,1.0,5.0,1.0,2.0,2.0,,,,6.0,8.0,1.0,,1.0,2.0,,63.0
26,"Dal Santo, Nick",17,9,11,28,1,1.0,,2.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,10.0,17.0,,,1.0,,1.0,88.0
22,"Fiora, Aaron",9,6,2,11,1,,,4.0,,3.0,1.0,2.0,1.0,2.0,,4.0,8.0,,,2.0,,,92.0
25,"Fisher, Sam",15,7,7,22,1,,,1.0,6.0,3.0,,,,,2.0,7.0,15.0,,,4.0,4.0,,100.0
9,"Gehrig, Fraser",11,10,2,13,3,2.0,,,,2.0,,2.0,1.0,,,4.0,8.0,3.0,6.0,,,,91.0
18,"Goddard, Brendon",14,10,4,18,,,2.0,5.0,5.0,3.0,2.0,4.0,,2.0,,2.0,14.0,,,3.0,2.0,,88.0
15,"Gram, Jason",14,6,6,20,,2.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,,6.0,14.0,,,1.0,6.0,,93.0
33,"Gwilt, James",2,1,2,4,,,,3.0,,1.0,,1.0,,1.0,,3.0,1.0,1.0,,,,,48.0
35,"Harvey, Robert",14,12,9,23,,,,1.0,1.0,7.0,3.0,1.0,1.0,,,7.0,16.0,,,1.0,1.0,2.0,79.0
8,"Hudghton, Max",6,6,8,14,,,,2.0,4.0,,,,2.0,,,6.0,8.0,1.0,,6.0,1.0,,92.0
23,"Koschitzke, Justin",6,6,1,7,2,2.0,5.0,2.0,,1.0,,4.0,,2.0,,2.0,5.0,1.0,4.0,3.0,,,75.0
44,"Milne, Stephen",11,3,4,15,1,,,3.0,3.0,1.0,1.0,3.0,,1.0,,4.0,11.0,,1.0,,7.0,,92.0
11,"Montagna, Leigh",16,5,3,19,1,1.0,,7.0,2.0,9.0,2.0,1.0,,1.0,,7.0,12.0,,1.0,1.0,6.0,1.0,87.0
1,"Peckett, Justin",16,8,2,18,1,1.0,,1.0,,5.0,,2.0,,,,2.0,16.0,,,1.0,1.0,,94.0
12,"Riewoldt, Nick",18,9,8,26,2,,1.0,2.0,4.0,3.0,1.0,2.0,1.0,,,7.0,19.0,2.0,3.0,2.0,,2.0,95.0
29,"Rix, Michael",1,,2,3,,,,,,,,,,,,1.0,1.0,,,6.0,,,100.0
4,"Thompson, Andrew",8,5,12,20,,,,5.0,,3.0,4.0,1.0,,1.0,,10.0,10.0,,,2.0,,2.0,89.0
13,"Voss, Brett",9,6,2,11,1,,1.0,3.0,6.0,,,,,,,5.0,6.0,2.0,,6.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,133,114,334,15,13.0,22.0,53.0,47.0,55.0,29.0,40.0,15.0,15.0,5.0,110.0,221.0,11.0,15.0,44.0,31.0,8.0,
Opposition,Opposition,200,107,158,358,11,14.0,34.0,48.0,40.0,58.0,29.0,41.0,15.0,15.0,1.0,117.0,240.0,7.0,20.0,34.0,16.0,9.0,
