Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 100d,34 (20-0-14 58.82%),28 (0.82),←,
18,"Cameron, Leon",26y 261d,162 (87-2-73 54.32%),65 (0.40),←,
43,"Contessa, Adam",22y 143d,10 (7-0-3 70.00%),3 (0.30),←,
12,"Cook, James",25y 134d,63 (39-0-24 61.90%),113 (1.79),38 (23-0-15 60.53%),78 (2.05)
16,"Croft, Matthew",26y 84d,95 (55-2-38 58.95%),45 (0.47),←,
11,"Curley, Todd",26y 127d,64 (32-1-31 50.78%),32 (0.50),61 (30-1-30 50.00%),31 (0.51)
14,"Darcy, Luke",23y 313d,80 (42-1-37 53.13%),54 (0.68),←,
21,"Dent, Matthew",27y 124d,95 (36-0-59 37.89%),18 (0.19),48 (32-0-16 66.67%),9 (0.19)
28,"Dimattina, Paul",24y 180d,54 (32-0-22 59.26%),21 (0.39),←,
32,"Ellis, Craig",23y 351d,64 (34-0-30 53.13%),4 (0.06),←,
4,"Garlick, Simon",24y 41d,77 (45-0-32 58.44%),42 (0.55),33 (21-0-12 63.64%),15 (0.45)
3,"Grant, Chris",26y 159d,198 (105-3-90 53.79%),364 (1.84),←,
9,"Hudson, Paul",28y 305d,186 (111-0-75 59.68%),379 (2.04),52 (31-0-21 59.62%),115 (2.21)
6,"Johnson, Brad",22y 307d,109 (55-2-52 51.38%),91 (0.83),←,
35,"Kretiuk, Steven",26y 321d,101 (60-1-40 59.90%),9 (0.09),←,
39,"Liberatore, Tony",33y 99d,215 (114-3-98 53.72%),89 (0.41),←,
10,"Montgomery, Brett",25y 354d,45 (30-0-15 66.67%),41 (0.91),←,
29,"Powell, Stephen",22y 256d,15 (9-0-6 60.00%),11 (0.73),←,
30,"Robbins, Matthew",22y 13d,10 (7-0-3 70.00%),1 (0.10),3 (3-0-0 100.00%),1 (0.33)
5,"Smith, Rohan",25y 355d,132 (71-2-59 54.55%),103 (0.78),←,
7,"West, Scott",24y 188d,135 (71-1-63 52.96%),52 (0.39),←,
15,"Wynd, Scott",29y 116d,201 (103-3-95 51.99%),29 (0.14),←,
Totals,Totals,25y 180d,2145 (1165-21-959 54.31%),1594 (0.74),,
C,"Wallace, Terry",40y 159d,67 (39-0-28 58.21%),,←,
