Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 206d,74 (35-1-38 47.97%),20 (0.27),52 (27-1-24 52.88%),12 (0.23)
22,"Bower, Nathan",23y 73d,46 (21-1-24 46.74%),16 (0.35),←,
17,"Broderick, Paul",25y 229d,135 (64-1-70 47.78%),109 (0.81),42 (25-1-16 60.71%),29 (0.69)
21,"Bulluss, Paul",25y 209d,47 (16-1-30 35.11%),10 (0.21),←,
9,"Campbell, Wayne",22y 331d,93 (38-1-54 41.40%),58 (0.62),←,
15,"Charles, Justin",24y 326d,48 (25-2-21 54.17%),29 (0.60),12 (7-1-4 62.50%),5 (0.42)
10,"Daffy, Nick",22y 101d,44 (26-1-17 60.23%),53 (1.20),←,
14,"Dear, Greg",32y 125d,177 (125-1-51 70.90%),24 (0.14),40 (23-1-16 58.75%),6 (0.15)
2,"Dundas, Matthew",23y 256d,87 (30-1-56 35.06%),66 (0.76),14 (4-1-9 32.14%),5 (0.36)
25,"Gale, Brendon",27y 33d,117 (46-1-70 39.74%),122 (1.04),←,
23,"Jurica, Stephen",19y 55d,10 (4-1-5 45.00%),15 (1.50),←,
3,"Kellaway, Duncan",22y 184d,52 (28-1-23 54.81%),,←,
33,"Knights, Matthew",24y 319d,148 (54-0-94 36.49%),95 (0.64),←,
27,"Maxfield, Stuart",23y 133d,84 (32-1-51 38.69%),60 (0.71),←,
28,"Merenda, Mark",19y 295d,17 (12-0-5 70.59%),4 (0.24),←,
6,"Naish, Chris",23y 327d,104 (41-1-62 39.90%),158 (1.52),←,
7,"Prescott, Ashley",22y 343d,28 (16-1-11 58.93%),1 (0.04),←,
4,"Rogers, Matthew",21y 268d,37 (21-1-15 58.11%),35 (0.95),←,
5,"Tape, Jamie",21y 137d,41 (24-1-16 59.76%),3 (0.07),←,
29,"Torney, Jason",18y 65d,5 (2-1-2 50.00%),2 (0.40),←,
41,"Turner, Scott",25y 81d,94 (37-0-57 39.36%),29 (0.31),←,
Totals,Totals,23y 247d,1488 (697-19-772 46.84%),909 (0.61),,
C,"Northey, John",52y 52d,251 (125-2-124 50.20%),,62 (29-1-32 47.58%),
