North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",13,2.0,7.0,20,,,,2.0,,,,,,1.0,,,,,,,,,
11,"Archer, Glenn",4,,2.0,6,,,,,,,,,,,,,,,,,,,
14,"Buckley, Ben",1,,2.0,3,,,,,,,,,,1.0,,,,,,,,,
18,"Carey, Wayne",12,10.0,5.0,17,5.0,3.0,,2.0,,,,,,2.0,,,,,,,,,
23,"Clarkson, Alastair",5,1.0,3.0,8,,,,1.0,,,,,,2.0,,,,,,,,,
6,"Fairley, Ian",10,2.0,3.0,13,,,1.0,1.0,,,,,,1.0,,,,,,,,,
29,"German, Peter",12,3.0,6.0,18,2.0,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
26,"Ishchenko, Alex",6,4.0,11.0,17,,,16.0,,,,,,2.0,1.0,,,,,,,,,
7,"Laidley, Dani",19,6.0,3.0,22,,,,,,,,,1.0,2.0,2.0,,,,,,,,
35,"Longmire, John",1,,,1,,1.0,,,,,,,,,,,,,,,,,
4,"Martyn, Mick",8,2.0,5.0,13,1.0,,,2.0,,,,,2.0,,,,,,,,,,
41,"McAdam, Adrian",7,2.0,,7,3.0,2.0,,,,,,,,,,,,,,,,,
8,"Pyman, Robert",4,,3.0,7,,1.0,,,,,,,,,,,,,,,,,
22,"Roberts, Mark",11,7.0,5.0,16,3.0,2.0,,,,,,,,,,,,,,,,,
3,"Rock, Anthony",15,2.0,5.0,20,,,,,,,,,,,,,,,,,,,
1,"Romero, Jose",16,1.0,1.0,17,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
2,"Schwass, Wayne",14,2.0,6.0,20,1.0,,,5.0,,,,,2.0,3.0,,,,,,,,,
24,"Sholl, Craig",12,3.0,3.0,15,1.0,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
15,"Smith, Ross",12,4.0,4.0,16,,,1.0,,,,,,,3.0,,,,,,,,,
10,"Stevens, Anthony",16,1.0,5.0,21,,1.0,,2.0,,,,,,2.0,,,,,,,,,
Totals,Totals,198,52.0,79.0,277,18.0,13.0,18.0,18.0,,,,,10.0,24.0,2.0,,,,,,,,
Opposition,Opposition,190,65.0,164.0,354,19.0,9.0,25.0,47.0,,,,,24.0,11.0,4.0,,,,,,,,
