Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Black, Heath",29y 4d,191 (76-0-115 39.79%),80 (0.42),137 (54-0-83 39.42%),61 (0.45)
26,"Bradley, Kepler",22y 201d,52 (13-1-38 25.96%),16 (0.31),3 (0-0-3 0.00%),2 (0.67)
2,"Carr, Josh",28y 33d,177 (112-1-64 63.56%),95 (0.54),72 (35-0-37 48.61%),35 (0.49)
15,"Crowley, Ryan",24y 88d,60 (28-0-32 46.67%),50 (0.83),←,
30,"Drum, Marcus",21y 31d,13 (5-0-8 38.46%),5 (0.38),←,
41,"Duffield, Paul",23y 117d,18 (6-0-12 33.33%),4 (0.22),←,
33,"Farmer, Jeff",30y 343d,239 (110-0-129 46.03%),475 (1.99),121 (58-0-63 47.93%),216 (1.79)
14,"Grover, Antoni",28y 82d,137 (61-0-76 44.53%),18 (0.13),←,
35,"Ibbotson, Garrick",20y 78d,8 (1-0-7 12.50%),5 (0.63),←,
37,"Johnson, Michael",23y 225d,63 (32-0-31 50.79%),11 (0.17),←,
23,"Mayne, Chris",19y 212d,5 (1-0-4 20.00%),3 (0.60),←,
8,"McManus, Shaun",32y 113d,224 (88-0-136 39.29%),93 (0.42),←,
18,"McPharlin, Luke",26y 183d,122 (63-0-59 51.64%),81 (0.66),110 (55-0-55 50.00%),78 (0.71)
16,"Mundy, David",22y 317d,74 (36-0-38 48.65%),16 (0.22),←,
10,"Palmer, Rhys",19y 109d,9 (1-0-8 11.11%),4 (0.44),←,
29,"Pavlich, Matthew",26y 153d,185 (80-0-105 43.24%),343 (1.85),←,
7,"Peake, Brett",24y 332d,46 (25-0-21 54.35%),23 (0.50),←,
31,"Sandilands, Aaron",25y 178d,103 (53-0-50 51.46%),31 (0.30),←,
3,"Schammer, Byron",22y 346d,94 (51-0-43 54.26%),27 (0.29),←,
6,"Solomon, Dean",28y 144d,186 (101-1-84 54.57%),73 (0.39),28 (9-0-19 32.14%),17 (0.61)
20,"Tarrant, Chris",27y 257d,189 (84-0-105 44.44%),343 (1.81),28 (9-0-19 32.14%),44 (1.57)
22,"Thornton, Scott",25y 264d,63 (29-0-34 46.03%),7 (0.11),←,
Totals,Totals,25y 57d,2258 (1056-3-1199 46.77%),1803 (0.80),,
C,"Harvey, Mark",42y 356d,17 (5-0-12 29.41%),,←,
