Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",6,1,12,18,,,,,,,,,,,2.0,,,,,,,,
3,"Breuer, Shayne",7,1,5,12,1,,,,,,,,,1.0,,,,,,,,,
21,"Brown, David",15,3,5,20,1,,,2.0,,,,,2.0,,,,,,,,,,
26,"Burgoyne, Peter",2,,2,4,,1.0,,1.0,,,,,1.0,,,,,,,,,,
36,"Carter, Stephen",1,,,1,,,,,,,,,,,,,,,,,,,
6,"Cummings, Scott",9,3,,9,4,4.0,,2.0,,,,,,2.0,,,,,,,,,
19,"Dickie, Donald",15,2,12,27,1,,,2.0,,,,,4.0,,,,,,,,,,
25,"Eagleton, Nathan",16,4,2,18,,1.0,,1.0,,,,,,2.0,,,,,,,,,
8,"Francis, Fabian",8,1,1,9,,1.0,,2.0,,,,,,,,,,,,,,,
10,"Francou, Josh",7,1,10,17,,1.0,,2.0,,,,,,,,,,,,,,,
39,"Heuskes, Adam",7,2,8,15,,,,2.0,,,,,,1.0,,,,,,,,,
38,"James, Roger",7,2,2,9,,3.0,,,,,,,,,,,,,,,,,
29,"Kingsley, Adam",8,4,3,11,,,,,,,,,1.0,,,,,,,,,,
20,"Lade, Brendon",10,7,2,12,3,1.0,7.0,3.0,,,,,,,1.0,,,,,,,,
22,"Lockwood, Bowen",2,,,2,,,1.0,2.0,,,,,,,,,,,,,,,
9,"Lyle, Brayden",12,3,5,17,,,,2.0,,,,,1.0,,,,,,,,,,
33,"Mead, Darren",3,2,4,7,,,1.0,,,,,,,1.0,,,,,,,,,
14,"Paxman, Stephen",5,2,2,7,,,,,,,,,,,,,,,,,,,
2,"Primus, Matthew",12,1,1,13,,,6.0,4.0,,,,,2.0,,,,,,,,,,
1,"Wanganeen, Gavin",8,2,6,14,,1.0,,1.0,,,,,2.0,,,,,,,,,,
15,"Wilson, Michael",17,3,10,27,,1.0,,2.0,,,,,1.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,44,92,269,10,18.0,15.0,28.0,,,,,14.0,7.0,6.0,,,,,,,,
Opposition,Opposition,198,99,81,279,3,9.0,14.0,19.0,,,,,7.0,14.0,,,,,,,,,
