Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",27y 114d,123 (79-0-44 64.23%),74 (0.60),20 (12-0-8 60.00%),14 (0.70)
26,"Bickley, Mark",24y 32d,61 (32-0-29 52.46%),19 (0.31),←,
51,"Bone, Randall",19y 296d,11 (8-0-3 72.73%),13 (1.18),←,
21,"Brown, David",23y 341d,31 (16-0-15 51.61%),30 (0.97),←,
35,"Jameson, Rod",23y 67d,52 (30-0-22 57.69%),78 (1.50),←,
2,"Jarman, Andrew",27y 234d,57 (31-0-26 54.39%),36 (0.63),←,
13,"Lee, Scott",30y 92d,64 (34-0-30 53.13%),16 (0.25),←,
27,"Liptak, Matthew",23y 128d,52 (30-0-22 57.69%),71 (1.37),←,
10,"McDermott, Chris",29y 305d,64 (34-0-30 53.13%),19 (0.30),←,
11,"McGuinness, Tony",29y 122d,170 (83-2-85 49.41%),163 (0.96),61 (33-0-28 54.10%),55 (0.90)
6,"Modra, Tony",24y 188d,29 (17-0-12 58.62%),142 (4.90),←,
15,"Pittman, David",24y 194d,16 (9-0-7 56.25%),1 (0.06),←,
52,"Rehn, Shaun",22y 19d,41 (23-0-18 56.10%),13 (0.32),←,
32,"Ricciuto, Mark",18y 89d,17 (10-0-7 58.82%),2 (0.12),←,
7,"Smart, Nigel",24y 107d,57 (30-0-27 52.63%),23 (0.40),←,
4,"Tasker, Sean",25y 79d,26 (11-0-15 42.31%),8 (0.31),←,
12,"Tregenza, Simon",22y 180d,51 (28-0-23 54.90%),9 (0.18),←,
49,"Viska, Mark",22y 129d,11 (8-0-3 72.73%),1 (0.09),←,
33,"Weidemann, Wayne",26y 319d,35 (18-0-17 51.43%),8 (0.23),←,
14,"Wigney, Stuart",24y 139d,51 (21-1-29 42.16%),28 (0.55),3 (2-0-1 66.67%),7 (2.33)
Totals,Totals,24y 250d,1019 (552-3-464 54.17%),754 (0.74),,
C,"Cornes, Graham",45y 158d,65 (34-0-31 52.31%),,←,
