North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 25d,11 (6-0-5 54.55%),3 (0.27),←,
3,"Anderson, Jed",24y 205d,46 (25-0-21 54.35%),16 (0.35),36 (18-0-18 50.00%),12 (0.33)
18,"Atley, Shaun",25y 347d,176 (91-0-85 51.70%),43 (0.24),←,
50,"Brown, Ben",25y 279d,99 (54-0-45 54.55%),215 (2.17),←,
13,"Clarke, Ryan",21y 70d,40 (17-0-23 42.50%),8 (0.20),←,
10,"Cunnington, Ben",27y 57d,187 (98-0-89 52.41%),78 (0.42),←,
1,"Daw, Majak",27y 168d,50 (20-0-30 40.00%),40 (0.80),←,
14,"Dumont, Trent",23y 57d,61 (23-0-38 37.70%),20 (0.33),←,
22,"Goldstein, Todd",30y 56d,212 (109-1-102 51.65%),114 (0.54),←,
4,"Higgins, Shaun",30y 175d,203 (97-1-105 48.03%),210 (1.03),74 (39-0-35 52.70%),82 (1.11)
8,"Hrovat, Nathan",24y 80d,64 (26-0-38 40.63%),35 (0.55),34 (12-0-22 35.29%),21 (0.62)
34,"Macmillan, Jamie",26y 337d,139 (73-0-66 52.52%),45 (0.32),←,
11,"McDonald, Luke",23y 198d,96 (51-0-45 53.13%),15 (0.16),←,
12,"Simpkin, Jy",20y 174d,35 (15-0-20 42.86%),21 (0.60),←,
25,"Tarrant, Robbie",29y 123d,126 (62-0-64 49.21%),43 (0.34),←,
16,"Thompson, Scott",32y 109d,222 (108-2-112 49.10%),7 (0.03),←,
28,"Turner, Kayne",22y 238d,58 (31-0-27 53.45%),41 (0.71),←,
30,"Waite, Jarrad",35y 203d,244 (103-4-137 43.03%),377 (1.55),60 (37-0-23 61.67%),125 (2.08)
2,"Williams, Marley",25y 35d,103 (52-0-51 50.49%),10 (0.10),35 (16-0-19 45.71%),4 (0.11)
32,"Wood, Mason",24y 347d,39 (20-0-19 51.28%),52 (1.33),←,
19,"Wright, Sam",28y 42d,132 (75-0-57 56.82%),58 (0.44),←,
7,"Ziebell, Jack",27y 179d,188 (92-0-96 48.94%),138 (0.73),←,
Totals,Totals,26y 109d,2531 (1248-8-1275 49.31%),1589 (0.63),,
C,"Scott, Brad",42y 115d,201 (103-0-98 51.24%),,←,
