Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Clarke, Dylan",5,4,8,13,1,,,1.0,,3.0,2.0,2.0,1.0,2.0,,5.0,9.0,1.0,1.0,1.0,,,80.0
13,"Cox, Nik",8,2,5,13,,,,2.0,2.0,2.0,1.0,5.0,1.0,3.0,,3.0,11.0,,,2.0,2.0,,87.0
12,"Cutler, Tom",7,2,4,11,1,,,1.0,2.0,1.0,,3.0,,,,7.0,5.0,,,4.0,,1.0,91.0
2,"Draper, Sam",7,4,4,11,,1.0,23.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,10.0,3.0,2.0,1.0,6.0,,,79.0
42,"Durham, Sam",6,1,5,11,,,,1.0,,3.0,1.0,2.0,1.0,,,4.0,7.0,,,2.0,,,82.0
10,"Francis, Aaron",7,4,3,10,,1.0,,1.0,,2.0,,6.0,2.0,2.0,,4.0,6.0,2.0,,2.0,,1.0,85.0
33 ↑,"Ham, Brayden",,,,,,,,,,,,,,,,,,,,,,,2.0
21,"Heppell, Dyson",17,5,8,25,,,,3.0,5.0,2.0,,4.0,1.0,,,4.0,20.0,,,6.0,,1.0,87.0
19,"Hind, Nick",10,1,5,15,1,,,1.0,3.0,,1.0,,2.0,,,6.0,9.0,,,,2.0,,84.0
4,"Langford, Kyle",13,7,4,17,3,,,3.0,1.0,3.0,,3.0,,1.0,,2.0,15.0,,2.0,3.0,,1.0,79.0
15 ↓,"Laverde, Jayden",4,3,1,5,,,,2.0,3.0,,,3.0,1.0,2.0,,2.0,3.0,1.0,,6.0,,,82.0
43,"McDonald-Tipungwuti, Anthony",4,2,1,5,1,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,4.0,,1.0,2.0,,,67.0
7,"Merrett, Zach",20,7,15,35,2,,,5.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,10.0,25.0,,2.0,1.0,,4.0,85.0
3,"Parish, Darcy",12,1,22,34,,,,4.0,1.0,7.0,8.0,4.0,1.0,1.0,,19.0,16.0,,1.0,2.0,,,86.0
16,"Perkins, Archie",2,2,2,4,,,,1.0,,1.0,,2.0,,1.0,,2.0,2.0,1.0,,,,,61.0
27,"Redman, Mason",5,3,3,8,,,,1.0,,2.0,,2.0,,1.0,,4.0,6.0,1.0,,2.0,,,82.0
14,"Ridley, Jordan",9,3,1,10,,,,,2.0,,,,,,,1.0,6.0,1.0,,2.0,,,90.0
9,"Shiel, Dylan",12,2,10,22,1,1.0,,2.0,,2.0,3.0,3.0,1.0,1.0,,10.0,10.0,1.0,,1.0,1.0,,65.0
5,"Smith, Devon",6,4,10,16,2,1.0,,1.0,,1.0,,2.0,,1.0,,5.0,12.0,,2.0,1.0,,,84.0
40,"Snelling, Will",9,3,8,17,,,,3.0,1.0,6.0,2.0,3.0,1.0,2.0,,5.0,12.0,,,1.0,,,89.0
17,"Stewart, James",3,3,5,8,,,,,2.0,,,6.0,1.0,5.0,,4.0,3.0,1.0,,1.0,,,85.0
25,"Stringer, Jake",13,3,6,19,2,,,5.0,,4.0,9.0,4.0,5.0,2.0,,13.0,7.0,,1.0,1.0,,3.0,86.0
20,"Wright, Peter",7,4,8,15,2,1.0,5.0,,1.0,,1.0,3.0,1.0,1.0,,8.0,7.0,,3.0,2.0,,2.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,70,138,324,16,6.0,28.0,39.0,28.0,50.0,36.0,62.0,23.0,28.0,2.0,130.0,198.0,11.0,14.0,48.0,5.0,13.0,
Opposition,Opposition,231,120,154,385,17,7.0,25.0,42.0,34.0,47.0,28.0,51.0,28.0,23.0,4.0,123.0,256.0,12.0,11.0,41.0,10.0,13.0,
