Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",8,6,8,16,,1.0,,3.0,2.0,1.0,1.0,,,,,4.0,12.0,,,2.0,,,86.0
24 ↓,"Bews, Jed",,,1,1,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,15.0
46,"Blicavs, Mark",12,7,13,25,,,21.0,8.0,1.0,6.0,8.0,5.0,3.0,2.0,3.0,11.0,15.0,,,4.0,,,93.0
5,"Cameron, Jeremy",10,7,2,12,5,2.0,,2.0,,1.0,,3.0,1.0,1.0,2.0,2.0,9.0,,5.0,2.0,,,95.0
45,"Close, Brad",5,4,7,12,1,1.0,,4.0,1.0,,,4.0,,3.0,,3.0,10.0,,1.0,,,,80.0
35,"Dangerfield, Patrick",20,6,8,28,,,,1.0,2.0,5.0,5.0,7.0,1.0,3.0,,13.0,12.0,,1.0,1.0,,1.0,69.0
16,"De Koning, Sam",4,8,13,17,,,2.0,1.0,4.0,1.0,,2.0,,1.0,,7.0,11.0,1.0,,7.0,,,94.0
22,"Duncan, Mitch",20,12,13,33,,,,,4.0,2.0,,3.0,2.0,,,5.0,26.0,1.0,,,,,89.0
31,"Evans, Francis",2,2,8,10,,,,2.0,,1.0,1.0,2.0,,,,5.0,6.0,,,1.0,,,75.0
29,"Guthrie, Cameron",13,7,12,25,,,,6.0,2.0,5.0,1.0,4.0,2.0,1.0,,3.0,20.0,,,1.0,,,73.0
39,"Guthrie, Zach",19,12,4,23,1,,,1.0,2.0,2.0,,3.0,,1.0,,5.0,18.0,4.0,,1.0,,,77.0
26,"Hawkins, Tom",6,5,5,11,1,2.0,2.0,2.0,,2.0,1.0,3.0,,1.0,,6.0,5.0,1.0,3.0,1.0,,1.0,94.0
10 ↑,"Knevitt, Mitch",6,7,9,15,,1.0,,2.0,,3.0,2.0,1.0,,,,4.0,12.0,1.0,,,,,51.0
8,"Kolodjashnij, Jake",15,6,6,21,,,,1.0,3.0,2.0,,,1.0,,,6.0,14.0,1.0,,7.0,,,94.0
32,"Miers, Gryan",7,5,8,15,,,,2.0,2.0,1.0,,2.0,,1.0,,3.0,10.0,,1.0,,,1.0,82.0
19,"Narkle, Quinton",12,7,7,19,1,2.0,,3.0,2.0,6.0,3.0,2.0,,,,5.0,14.0,,1.0,1.0,2.0,2.0,67.0
42,"OConnor, Mark",16,7,5,21,,1.0,,1.0,2.0,2.0,,,2.0,,,5.0,16.0,1.0,,1.0,,,94.0
3,"Parfitt, Brandan",6,2,14,20,,1.0,,4.0,,2.0,4.0,4.0,2.0,,,8.0,12.0,,1.0,,,,68.0
7,"Smith, Isaac",16,3,5,21,,2.0,,2.0,2.0,6.0,,3.0,,,,1.0,15.0,,,1.0,,,84.0
18,"Stengle, Tyson",16,6,4,20,3,2.0,,5.0,,5.0,1.0,4.0,3.0,1.0,1.0,9.0,12.0,,1.0,,1.0,,86.0
12,"Stephens, Cooper",8,4,11,19,,,,1.0,5.0,,4.0,4.0,,3.0,,8.0,12.0,,1.0,,,1.0,67.0
44,"Stewart, Tom",19,11,4,23,,,,1.0,2.0,4.0,,7.0,,3.0,,3.0,17.0,,,4.0,,1.0,81.0
2,"Tuohy, Zach",15,7,13,28,,,,1.0,3.0,3.0,2.0,1.0,,,,8.0,19.0,,,,,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,255,141,180,435,12,16.0,25.0,53.0,39.0,60.0,33.0,65.0,18.0,22.0,6.0,125.0,298.0,10.0,15.0,35.0,3.0,9.0,
Opposition,Opposition,205,84,152,357,4,11.0,49.0,50.0,48.0,43.0,34.0,61.0,22.0,18.0,,127.0,222.0,10.0,7.0,33.0,5.0,4.0,
