North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",9,4,10,19,,,,2.0,1.0,1.0,2.0,1.0,,,,2.0,17.0,,,,,,81.0
3,"Bastinac, Ryan",8,3,7,15,,,,6.0,1.0,3.0,3.0,,1.0,,,6.0,10.0,,,2.0,,,81.0
35,"Black, Aaron",3,2,3,6,,,,1.0,,,,,,,,3.0,4.0,1.0,1.0,2.0,,,87.0
50,"Brown, Ben",8,5,2,10,3,,2.0,1.0,,3.0,,3.0,,,,4.0,6.0,2.0,2.0,,,,89.0
10,"Cunnington, Ben",8,3,12,20,1,,2.0,7.0,,1.0,6.0,2.0,1.0,1.0,,12.0,10.0,,1.0,1.0,,,80.0
11,"Firrito, Michael",6,5,5,11,,,,3.0,2.0,,1.0,1.0,1.0,1.0,,3.0,8.0,1.0,,3.0,,,87.0
43,"Gibson, Sam",11,4,9,20,,,,,2.0,2.0,3.0,1.0,,1.0,,6.0,15.0,,,,,,87.0
22,"Goldstein, Todd",6,4,8,14,,1.0,40.0,,2.0,2.0,4.0,1.0,1.0,,,7.0,6.0,1.0,,3.0,,,89.0
29,"Harvey, Brent",14,6,16,30,,,,1.0,1.0,3.0,3.0,2.0,,,,8.0,21.0,,,,,1.0,94.0
4,"Higgins, Shaun",7,3,6,13,1,1.0,,1.0,,1.0,1.0,2.0,,1.0,,7.0,6.0,1.0,,,,1.0,85.0
5,"Jacobs, Ben",8,6,11,19,,,,,2.0,,,2.0,,,,5.0,15.0,1.0,,3.0,1.0,,82.0
34,"Macmillan, Jamie",11,6,10,21,,,,1.0,9.0,,2.0,3.0,,1.0,,7.0,13.0,1.0,,,2.0,,71.0
28,"Nahas, Robin",4,2,9,13,,,,5.0,2.0,1.0,2.0,2.0,,1.0,,6.0,6.0,,,1.0,3.0,,78.0
20,"Petrie, Drew",9,6,3,12,2,1.0,,3.0,,4.0,,,1.0,,,5.0,7.0,1.0,2.0,2.0,,1.0,95.0
9 ↓,"Swallow, Andrew",7,2,7,14,1,,,6.0,1.0,4.0,6.0,3.0,2.0,3.0,,7.0,10.0,,,1.0,,,51.0
25,"Tarrant, Robbie",11,2,9,20,,,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,10.0,10.0,,,,,,93.0
12,"Thomas, Lindsay",8,2,5,13,2,1.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,4.0,9.0,,1.0,1.0,,,85.0
16,"Thompson, Scott",7,8,14,21,,,,2.0,4.0,,,4.0,,2.0,,4.0,17.0,,,3.0,,,98.0
40 ↑,"Turner, Kayne",2,1,1,3,,,,1.0,1.0,1.0,,,2.0,,,1.0,2.0,,,1.0,,1.0,28.0
32,"Wood, Mason",12,8,10,22,,2.0,,2.0,2.0,3.0,,1.0,1.0,,,7.0,15.0,,1.0,2.0,,1.0,90.0
19,"Wright, Sam",8,6,15,23,,,,1.0,4.0,1.0,1.0,,1.0,,,3.0,19.0,,,2.0,2.0,,95.0
7,"Ziebell, Jack",16,5,4,20,,,1.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,,10.0,10.0,,,1.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,93,176,359,10,10.0,45.0,51.0,39.0,40.0,40.0,33.0,15.0,14.0,,127.0,236.0,9.0,8.0,28.0,8.0,6.0,
Opposition,Opposition,250,125,159,409,19,16.0,37.0,49.0,28.0,60.0,40.0,34.0,14.0,15.0,6.0,123.0,285.0,6.0,19.0,44.0,12.0,15.0,
