Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Barnett, John",21y 317d,12 (5-0-7 41.67%),7 (0.58),6 (3-0-3 50.00%),3 (0.50)
26,"Brown, Gavin",29y 276d,195 (99-5-91 52.05%),144 (0.74),←,
5,"Buckley, Nathan",24y 337d,98 (37-2-59 38.78%),95 (0.97),78 (33-2-43 43.59%),74 (0.95)
17,"Burns, Scott",22y 187d,51 (22-1-28 44.12%),16 (0.31),←,
28,"Crosisca, Gavin",28y 286d,193 (107-5-81 56.74%),50 (0.26),←,
39,"Crow, Scott",23y 192d,45 (19-0-26 42.22%),14 (0.31),32 (13-0-19 40.63%),12 (0.38)
9,"Francis, Matthew",26y 303d,36 (13-0-23 36.11%),16 (0.44),17 (9-0-8 52.94%),3 (0.18)
37,"Fuller, Brad",18y 324d,1 (0-0-1 0.00%),,←,
8,"Mahoney, Josh",19y 240d,2 (0-0-2 0.00%),1 (0.50),←,
27,"McDonald, Alex",27y 135d,81 (41-0-40 50.62%),36 (0.44),35 (15-0-20 42.86%),12 (0.34)
48,"Michael, Mal",20y 4d,4 (2-0-2 50.00%),,←,
1,"Monkhorst, Damian",27y 311d,167 (94-4-69 57.49%),36 (0.22),←,
44,"Osborne, Richard",33y 12d,264 (110-2-152 42.05%),565 (2.14),10 (5-0-5 50.00%),17 (1.70)
6,"Patterson, Stephen",26y 175d,51 (22-1-28 44.12%),58 (1.14),←,
35,"Prestigiacomo, Simon",19y 148d,18 (7-0-11 38.89%),,←,
3,"Richardson, Mark",24y 240d,61 (30-1-30 50.00%),51 (0.84),←,
23,"Rocca, Anthony",19y 317d,35 (17-0-18 48.57%),30 (0.86),13 (6-0-7 46.15%),19 (1.46)
29,"Russell, Scott",27y 52d,158 (88-3-67 56.65%),98 (0.62),←,
12,"Schauble, Andrew",20y 223d,36 (15-0-21 41.67%),5 (0.14),←,
10,"Williams, Paul",24y 86d,126 (63-2-61 50.79%),165 (1.31),←,
19,"Wright, Graham",29y 22d,175 (102-4-69 59.43%),103 (0.59),←,
Totals,Totals,24y 217d,1809 (893-30-886 49.36%),1490 (0.82),,
C,"Shaw, Tony",36y 340d,35 (15-0-20 42.86%),,←,
