Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 138d,189 (71-2-116 38.10%),127 (0.67),←,
2,"Brereton, Dermott",29y 346d,196 (143-1-52 73.21%),434 (2.21),7 (1-0-6 14.29%),7 (1.00)
13,"Brunton, Neil",25y 209d,56 (6-1-49 11.61%),7 (0.13),←,
12,"Considine, Ed",25y 315d,70 (35-0-35 50.00%),16 (0.23),21 (3-0-18 14.29%),4 (0.19)
28,"Cresswell, Daryn",23y 70d,42 (3-0-39 7.14%),40 (0.95),←,
5,"Daniels, Jayson",23y 162d,106 (29-1-76 27.83%),20 (0.19),32 (4-0-28 12.50%),1 (0.03)
33,"Direen, Scott",21y 284d,13 (2-0-11 15.38%),7 (0.54),←,
6,"Dunkley, Andrew",26y 32d,48 (6-1-41 13.54%),1 (0.02),←,
37,"Filandia, Peter",24y 78d,29 (10-0-19 34.48%),29 (1.00),16 (3-0-13 18.75%),15 (0.94)
35,"Garlick, Simon",19y 112d,4 (1-0-3 25.00%),,←,
25,"Gray, Troy",21y 155d,23 (2-1-20 10.87%),11 (0.48),←,
39,"Heuskes, Adam",18y 133d,5 (1-0-4 20.00%),1 (0.20),←,
14,"Kelly, Paul",25y 3d,87 (15-2-70 18.39%),46 (0.53),←,
24,"Kickett, Derek",31y 298d,101 (54-1-46 53.96%),129 (1.28),12 (2-0-10 16.67%),23 (1.92)
1,"Lawson, Jamie",22y 299d,61 (13-2-46 22.95%),29 (0.48),←,
3,"Lewis, Dale",25y 88d,77 (13-2-62 18.18%),94 (1.22),←,
4,"McRae, Dean",25y 261d,114 (38-1-75 33.77%),40 (0.35),33 (4-0-29 12.12%),15 (0.45)
8,"Minton-Connell, Simon",25y 96d,62 (13-0-49 20.97%),211 (3.40),43 (4-0-39 9.30%),161 (3.74)
23,"Neill, Robert",20y 207d,21 (3-0-18 14.29%),9 (0.43),←,
22,"Rose, Gavin",24y 305d,31 (3-1-27 11.29%),1 (0.03),←,
10,"Watters, Scott",25y 187d,78 (34-2-42 44.87%),23 (0.29),32 (4-0-28 12.50%),10 (0.31)
Totals,Totals,24y 163d,1413 (495-18-900 35.03%),1275 (0.90),,
C,"Barassi, Ron",58y 154d,488 (267-4-217 55.12%),,32 (4-0-28 12.50%),
