Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 61d,56 (38-0-18 67.86%),36 (0.64),←,
20,"Barnes, John",21y 43d,12 (6-1-5 54.17%),12 (1.00),←,
8,"Bewick, Darren",22y 327d,46 (31-0-15 67.39%),80 (1.74),←,
40,"Burns, Adrian",18y 343d,4 (3-0-1 75.00%),2 (0.50),←,
37,"Considine, Ed",21y 298d,39 (28-0-11 71.79%),11 (0.28),←,
23,"Cransberg, Peter",22y 350d,15 (12-0-3 80.00%),18 (1.20),←,
5,"Daniher, Terry",32y 333d,281 (175-3-103 62.81%),448 (1.59),262 (165-2-95 63.36%),426 (1.63)
15,"Ezard, Alan",27y 90d,137 (94-0-43 68.61%),180 (1.31),←,
29,"Grenvold, David",24y 130d,25 (21-0-4 84.00%),4 (0.16),←,
16,"Hamilton, Paul",23y 25d,85 (48-1-36 57.06%),6 (0.07),←,
1,"Harvey, Mark",25y 33d,94 (67-0-27 71.28%),129 (1.37),←,
9,"Kickett, Derek",27y 281d,25 (15-0-10 60.00%),29 (1.16),13 (10-0-3 76.92%),17 (1.31)
4,"Long, Michael",20y 286d,39 (29-0-10 74.36%),30 (0.77),←,
27,"Madden, Simon",32y 196d,338 (202-2-134 60.06%),513 (1.52),←,
41,"Manning, Andrew",23y 233d,47 (16-0-31 34.04%),38 (0.81),16 (11-0-5 68.75%),15 (0.94)
10,"ODonnell, Gary",25y 63d,61 (41-0-20 67.21%),17 (0.28),←,
26,"Thompson, Mark",26y 237d,109 (75-1-33 69.27%),32 (0.29),←,
18,"Vander Haar, Paul",32y 129d,195 (122-2-71 63.08%),273 (1.40),←,
32,"Watson, Tim",29y 1d,259 (163-3-93 63.51%),290 (1.12),←,
24,"Werner, Michael",21y 34d,21 (15-0-6 71.43%),36 (1.71),←,
Totals,Totals,25y 65d,1888 (1201-13-674 63.61%),2184 (1.16),,
C,"Sheedy, Kevin",42y 202d,228 (154-1-73 67.76%),,←,
