Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 166d,84 (18-0-66 21.43%),9 (0.11),←,
43,"Answerth, Noah",19y 293d,5 (3-0-2 60.00%),,←,
23,"Cameron, Charlie",24y 325d,94 (54-1-39 57.98%),122 (1.30),21 (7-0-14 33.33%),35 (1.67)
27,"Gardiner, Darcy",23y 246d,92 (26-0-66 28.26%),4 (0.04),←,
22,"Hinge, Mitch",20y 334d,2 (1-0-1 50.00%),1 (0.50),←,
30,"Hipwood, Eric",21y 255d,62 (18-0-44 29.03%),94 (1.52),←,
2,"Hodge, Luke",34y 345d,333 (189-2-142 57.06%),194 (0.58),28 (9-0-19 32.14%),1 (0.04)
35,"Lester, Ryan",26y 273d,122 (37-0-85 30.33%),45 (0.37),←,
17,"Lyons, Jarryd",26y 308d,102 (50-0-52 49.02%),52 (0.51),10 (6-0-4 60.00%),3 (0.30)
12,"Martin, Stefan",32y 190d,168 (43-1-124 25.89%),43 (0.26),111 (29-0-82 26.13%),20 (0.18)
11,"McCarthy, Lincoln",25y 216d,39 (29-0-10 74.36%),36 (0.92),10 (6-0-4 60.00%),11 (1.10)
6,"McCluggage, Hugh",21y 84d,50 (15-0-35 30.00%),30 (0.60),←,
46,"McInerney, Oscar",24y 320d,26 (10-0-16 38.46%),19 (0.73),←,
25,"McStay, Daniel",23y 336d,89 (24-0-65 26.97%),66 (0.74),←,
9,"Neale, Lachie",26y 2d,145 (71-0-74 48.97%),71 (0.49),10 (6-0-4 60.00%),4 (0.40)
16,"Rayner, Cam",19y 217d,32 (11-0-21 34.38%),31 (0.97),←,
10,"Rich, Daniel",28y 353d,193 (63-1-129 32.90%),104 (0.54),←,
5,"Robinson, Mitch",29y 353d,178 (70-1-107 39.61%),100 (0.56),78 (19-0-59 24.36%),42 (0.54)
28,"Taylor, Lewis",24y 98d,110 (25-0-85 22.73%),87 (0.79),←,
14,"Walker, Josh",26y 195d,83 (35-1-47 42.77%),69 (0.83),50 (16-0-34 32.00%),34 (0.68)
29,"Witherden, Alex",20y 258d,40 (13-0-27 32.50%),4 (0.10),←,
15,"Zorko, Dayne",30y 106d,154 (48-0-106 31.17%),167 (1.08),←,
Totals,Totals,25y 107d,2203 (853-7-1343 38.72%),1348 (0.61),,
C,"Fagan, Chris",57y 337d,54 (16-0-38 29.63%),,←,
