Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
22,"Carlisle, Jake",18y 316d,1 (0-0-1 0.00%),1 (1.00),←,
32,"Colyer, Travis",18y 354d,10 (4-0-6 40.00%),5 (0.50),←,
45,"Crameri, Stewart",22y 3d,1 (0-0-1 0.00%),,←,
15,"Dempsey, Courtenay",22y 350d,48 (17-1-30 36.46%),13 (0.27),←,
2,"Dyson, Ricky",24y 319d,96 (34-2-60 36.46%),40 (0.42),←,
34,"Hardingham, Kyle",21y 346d,4 (2-0-2 50.00%),8 (2.00),←,
19,"Hille, David",29y 72d,163 (75-1-87 46.32%),121 (0.74),←,
39,"Hocking, Heath",22y 229d,43 (17-1-25 40.70%),13 (0.30),←,
26,"Hooker, Cale",21y 304d,34 (11-0-23 32.35%),5 (0.15),←,
40,"Howlett, Ben",21y 296d,13 (5-0-8 38.46%),4 (0.31),←,
18,"Hurley, Michael",20y 73d,27 (9-1-17 35.19%),22 (0.81),←,
14,"Lonergan, Sam",23y 140d,52 (21-1-30 41.35%),29 (0.56),←,
10,"McVeigh, Mark",29y 199d,205 (97-3-105 48.05%),101 (0.49),←,
17,"Melksham, Jake",18y 349d,12 (3-0-9 25.00%),6 (0.50),←,
6,"Monfries, Angus",23y 206d,108 (38-2-68 36.11%),115 (1.06),←,
1,"Neagle, Jay",22y 208d,27 (9-1-17 35.19%),40 (1.48),←,
37,"Reimers, Kyle",21y 215d,38 (14-1-23 38.16%),34 (0.89),←,
30,"Ryder, Paddy",22y 152d,93 (36-2-55 39.78%),41 (0.44),←,
20,"Slattery, Henry",24y 203d,84 (30-2-52 36.90%),11 (0.13),←,
5,"Stanton, Brent",24y 104d,139 (51-2-86 37.41%),87 (0.63),←,
4,"Watson, Jobe",25y 186d,114 (44-2-68 39.47%),44 (0.39),←,
11,"Zaharakis, David",20y 173d,30 (12-0-18 40.00%),26 (0.87),←,
Totals,Totals,22y 301d,1342 (529-22-791 39.42%),766 (0.57),,
C,"Knights, Matthew",39y 312d,65 (25-1-39 39.23%),,←,
