Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 11d,148 (70-0-78 47.30%),55 (0.37),←,
14,"Birchall, Grant",22y 155d,98 (55-0-43 56.12%),11 (0.11),←,
9,"Burgoyne, Shaun",27y 254d,164 (104-0-60 63.41%),172 (1.05),7 (7-0-0 100.00%),1 (0.14)
8,"Ellis, Xavier",22y 124d,61 (38-0-23 62.30%),11 (0.18),←,
23,"Franklin, Lance",23y 153d,112 (58-0-54 51.79%),338 (3.02),←,
27,"Gilham, Stephen",25y 303d,77 (49-0-28 63.64%),2 (0.03),76 (49-0-27 64.47%),2 (0.03)
18,"Guerra, Brent",28y 34d,186 (123-0-63 66.13%),95 (0.51),90 (54-0-36 60.00%),12 (0.13)
15,"Hodge, Luke",26y 17d,165 (79-0-86 47.88%),112 (0.68),←,
3,"Lewis, Jordan",24y 69d,116 (58-0-58 50.00%),40 (0.34),←,
5,"Mitchell, Sam",27y 263d,166 (83-0-83 50.00%),33 (0.20),←,
29,"Murphy, Tom",24y 105d,61 (30-0-31 49.18%),3 (0.05),←,
17,"Muston, Beau",23y 123d,13 (7-0-6 53.85%),8 (0.62),←,
7,"Osborne, Michael",27y 338d,127 (60-0-67 47.24%),79 (0.62),←,
48,"Peterson, Carl",22y 364d,12 (7-0-5 58.33%),9 (0.75),←,
34,"Renouf, Brent",22y 60d,36 (21-0-15 58.33%),3 (0.08),←,
33,"Rioli, Cyril",20y 353d,57 (36-0-21 63.16%),64 (1.12),←,
2,"Roughead, Jarryd",23y 160d,116 (62-0-54 53.45%),214 (1.84),←,
25,"Schoenmakers, Ryan",19y 236d,23 (8-0-15 34.78%),1 (0.04),←,
12,"Sewell, Brad",26y 150d,114 (57-0-57 50.00%),16 (0.14),←,
42,"Skipper, Wayde",27y 123d,52 (24-2-26 48.08%),19 (0.37),7 (7-0-0 100.00%),
39,"Stratton, Ben",21y 123d,12 (7-0-5 58.33%),,←,
11,"Young, Clinton",24y 136d,79 (47-0-32 59.49%),35 (0.44),←,
Totals,Totals,24y 216d,1995 (1083-2-910 54.29%),1320 (0.66),,
C,"Clarkson, Alastair",42y 66d,129 (65-0-64 50.39%),,←,
