Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 275d,71 (40-1-30 57.04%),6 (0.08),53 (33-1-19 63.21%),2 (0.04)
20,"Brogan, Dean",24y 119d,10 (7-0-3 70.00%),4 (0.40),←,
8,"Burgoyne, Shaun",20y 173d,20 (16-0-4 80.00%),33 (1.65),←,
9,"Carr, Josh",22y 348d,64 (42-1-21 66.41%),33 (0.52),←,
25,"Cassisi, Domenic",20y 202d,9 (7-0-2 77.78%),,←,
26,"Cochrane, Stuart",24y 266d,53 (24-0-29 45.28%),12 (0.23),3 (1-0-2 33.33%),1 (0.33)
35,"Cornes, Chad",23y 151d,79 (46-1-32 58.86%),82 (1.04),←,
18,"Cornes, Kane",20y 97d,25 (16-0-9 64.00%),7 (0.28),←,
34,"Guerra, Brent",20y 318d,54 (37-0-17 68.52%),35 (0.65),←,
13,"Hall, Christopher",21y 40d,1 (1-0-0 100.00%),,←,
11,"Hardwick, Damien",30y 237d,175 (117-1-57 67.14%),13 (0.07),22 (16-0-6 72.73%),
38,"James, Roger",27y 173d,103 (58-2-43 57.28%),66 (0.64),←,
3,"Montgomery, Brett",29y 315d,133 (82-2-49 62.41%),86 (0.65),73 (42-1-30 58.22%),32 (0.44)
14,"Paxman, Stephen",32y 129d,218 (80-2-136 37.16%),35 (0.16),116 (58-2-56 50.86%),17 (0.15)
15,"Pickett, Byron",25y 244d,123 (75-0-48 60.98%),82 (0.67),3 (1-0-2 33.33%),1 (0.33)
27,"Poulton, Jared",25y 356d,60 (35-1-24 59.17%),16 (0.27),←,
1,"Primus, Matthew",28y 90d,132 (61-2-69 46.97%),60 (0.45),112 (60-2-50 54.46%),55 (0.49)
31,"Salopek, Steven",17y 295d,3 (1-0-2 33.33%),3 (1.00),←,
6,"Schofield, Jarrad",28y 72d,147 (86-1-60 58.84%),105 (0.71),84 (47-1-36 56.55%),71 (0.85)
36,"Stevens, Nick",23y 99d,107 (58-2-47 55.14%),68 (0.64),←,
28,"Thurstans, Toby",22y 241d,3 (1-0-2 33.33%),1 (0.33),←,
4,"Wanganeen, Gavin",29y 298d,235 (133-5-97 57.66%),150 (0.64),108 (60-2-46 56.48%),87 (0.81)
Totals,Totals,24y 339d,1825 (1023-21-781 56.05%),897 (0.49),,
C,"Williams, Mark",44y 234d,96 (54-1-41 56.77%),,←,
