Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",16,7,11,27,,,,1.0,5.0,3.0,3.0,2.0,,,,9.0,19.0,,,1.0,,,86.0
13,"Florent, Oliver",12,3,13,25,,,,1.0,2.0,2.0,5.0,4.0,,1.0,,9.0,15.0,,,1.0,1.0,2.0,82.0
39,"Grundy, Heath",15,8,9,24,,,,2.0,7.0,1.0,,1.0,1.0,1.0,,5.0,18.0,2.0,,3.0,,,100.0
9,"Hayward, Will",10,5,5,15,3,,,2.0,,2.0,2.0,4.0,,1.0,,6.0,10.0,1.0,2.0,2.0,,,77.0
5,"Heeney, Isaac",14,3,14,28,,1.0,,7.0,3.0,1.0,4.0,8.0,,1.0,,10.0,19.0,,,,,,90.0
29,"Hewett, George",8,3,15,23,,,,6.0,,2.0,3.0,2.0,3.0,2.0,,11.0,13.0,,,1.0,,,80.0
15,"Jack, Kieren",11,1,7,18,,1.0,,2.0,,7.0,1.0,5.0,1.0,2.0,,5.0,13.0,,,1.0,,1.0,73.0
10,"Jones, Zak",10,5,8,18,,,,,4.0,,1.0,3.0,,,,3.0,16.0,,,3.0,3.0,,78.0
12,"Kennedy, Josh",6,,13,19,,,,5.0,1.0,2.0,5.0,4.0,1.0,1.0,,11.0,7.0,,,,,1.0,83.0
44,"Lloyd, Jake",24,4,12,36,,1.0,,2.0,6.0,2.0,2.0,3.0,3.0,,1.0,9.0,23.0,,,3.0,,1.0,90.0
30,"McCartin, Tom",5,4,3,8,,,,3.0,,3.0,,2.0,1.0,,,3.0,6.0,1.0,,4.0,,,75.0
3,"McVeigh, Jarrad",11,4,15,26,,,,1.0,7.0,2.0,2.0,2.0,,1.0,,5.0,17.0,,,2.0,2.0,,80.0
14,"Mills, Callum",8,3,10,18,,,,2.0,,,,1.0,2.0,1.0,,7.0,11.0,,,2.0,,,80.0
11,"Papley, Tom",8,1,5,13,,1.0,,6.0,1.0,3.0,1.0,1.0,1.0,,,3.0,9.0,,,,1.0,1.0,76.0
26,"Parker, Luke",9,4,19,28,2,1.0,,4.0,1.0,1.0,7.0,4.0,2.0,2.0,,19.0,11.0,1.0,2.0,2.0,,,92.0
24,"Rampe, Dane",14,8,9,23,,,,3.0,5.0,1.0,,2.0,,,,4.0,18.0,,,8.0,,,94.0
27,"Robinson, Dan",3,2,17,20,,,,5.0,1.0,1.0,2.0,2.0,1.0,1.0,,13.0,7.0,,,,,,69.0
16,"Rohan, Gary",7,3,2,9,,,,5.0,,1.0,,6.0,,4.0,,3.0,4.0,2.0,1.0,2.0,,1.0,73.0
25,"Ronke, Ben",9,2,2,11,7,,,10.0,,2.0,,3.0,2.0,,3.0,5.0,4.0,1.0,1.0,1.0,,,73.0
18,"Sinclair, Callum",9,3,5,14,,1.0,41.0,2.0,1.0,2.0,1.0,,2.0,,,6.0,7.0,,1.0,3.0,,,90.0
40,"Smith, Nick",8,4,13,21,,,,3.0,5.0,1.0,1.0,3.0,1.0,1.0,,13.0,10.0,,,5.0,,,88.0
22,"Towers, Dean",1,,7,8,,,,2.0,1.0,,,2.0,,2.0,,4.0,5.0,,,2.0,,1.0,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,77,214,432,12,7.0,41.0,74.0,50.0,39.0,40.0,64.0,21.0,21.0,4.0,163.0,262.0,8.0,7.0,46.0,7.0,8.0,
Opposition,Opposition,233,93,146,379,10,11.0,42.0,84.0,24.0,63.0,28.0,61.0,21.0,21.0,2.0,139.0,231.0,6.0,9.0,48.0,5.0,5.0,
