Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",3,,1,4,,,,3.0,,2.0,1.0,6.0,,2.0,,2.0,2.0,,,2.0,,1.0,82.0
10,"Ashcroft, Marcus",3,1,3,6,,,,1.0,,1.0,,4.0,,3.0,,,5.0,,,2.0,,,81.0
20,"Black, Simon",8,,14,22,,1.0,1.0,2.0,1.0,2.0,4.0,4.0,,2.0,,10.0,10.0,,,1.0,1.0,1.0,100.0
36,"Bradshaw, Daniel",5,3,5,10,,,1.0,3.0,1.0,3.0,,1.0,1.0,,,7.0,3.0,1.0,,2.0,,,82.0
17,"Brennan, Jared",6,5,1,7,1,,,1.0,1.0,1.0,,1.0,,,,3.0,3.0,3.0,,1.0,,,89.0
19,"Charman, Jamie",6,2,4,10,1,,17.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,,8.0,2.0,1.0,,4.0,,,58.0
32,"Hart, Shaun",14,2,5,19,,2.0,,2.0,3.0,5.0,4.0,1.0,2.0,1.0,,8.0,11.0,,,3.0,,,80.0
2,"Johnson, Chris",6,5,7,13,,,,2.0,1.0,1.0,,3.0,2.0,,,3.0,11.0,1.0,,5.0,4.0,,100.0
44,"Lappin, Nigel",12,5,4,16,,,,4.0,2.0,6.0,2.0,2.0,,1.0,,5.0,12.0,1.0,,,,,100.0
23,"Leppitsch, Justin",10,3,6,16,2,1.0,,,1.0,3.0,2.0,1.0,2.0,1.0,,9.0,6.0,1.0,,4.0,,1.0,92.0
11,"Lynch, Alastair",8,4,3,11,3,2.0,,,,,1.0,1.0,1.0,1.0,,5.0,5.0,1.0,4.0,2.0,1.0,1.0,92.0
43,"McDonald, Beau",5,2,1,6,,,12.0,3.0,1.0,,2.0,1.0,2.0,1.0,,7.0,,2.0,,,,,42.0
9,"McGrath, Ashley",2,1,3,5,,,,,,1.0,,,,,,1.0,4.0,,,2.0,,,58.0
4,"McRae, Craig",2,,1,3,,,,1.0,,2.0,1.0,,1.0,,,3.0,1.0,,,,,,70.0
15,"Michael, Mal",,,2,2,,,,1.0,,,,,,,,1.0,2.0,,,3.0,,,100.0
8,"Notting, Tim",3,,3,6,2,,,1.0,,1.0,,,1.0,,,2.0,4.0,,,2.0,,,73.0
13,"Pike, Martin",6,3,4,10,,,,4.0,,3.0,2.0,,1.0,,,4.0,7.0,,,,,2.0,57.0
6,"Power, Luke",12,4,10,22,,,,3.0,3.0,4.0,6.0,1.0,1.0,,,13.0,10.0,,,5.0,,,100.0
5,"Scott, Brad",14,3,10,24,1,,,3.0,3.0,5.0,4.0,1.0,1.0,,,6.0,18.0,,,3.0,1.0,,100.0
22,"Scott, Chris",10,7,7,17,,1.0,1.0,7.0,,2.0,3.0,,,,,7.0,10.0,1.0,,2.0,,,100.0
3,"Voss, Michael",7,2,6,13,1,,,5.0,,5.0,1.0,2.0,1.0,,,6.0,7.0,,,2.0,,,89.0
33,"White, Darryl",3,1,1,4,,1.0,3.0,1.0,,2.0,1.0,,1.0,,,1.0,3.0,,1.0,1.0,,,57.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,145,53,101,246,11,13.0,35.0,48.0,18.0,52.0,39.0,33.0,18.0,13.0,,111.0,136.0,12.0,5.0,46.0,7.0,6.0,
Opposition,Opposition,167,85,121,288,15,8.0,26.0,39.0,37.0,37.0,34.0,44.0,13.0,18.0,6.0,115.0,176.0,14.0,14.0,33.0,27.0,8.0,
