Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",20y 189d,35 (13-0-22 37.14%),8 (0.23),←,
41,"Butts, Jordon",22y 232d,43 (15-0-28 34.88%),,←,
40,"Davis, Ben",25y 93d,11 (4-0-7 36.36%),1 (0.09),←,
12,"Dawson, Jordan",25y 133d,86 (38-0-48 44.19%),44 (0.51),22 (8-0-14 36.36%),10 (0.45)
39,"Doedee, Tom",25y 172d,71 (24-0-47 33.80%),3 (0.04),←,
32,"Fogarty, Darcy",22y 329d,58 (19-0-39 32.76%),83 (1.43),←,
20,"Hinge, Mitch",24y 55d,21 (9-0-12 42.86%),4 (0.19),18 (7-0-11 38.89%),3 (0.17)
1,"Jones, Chayce",22y 218d,58 (15-0-43 25.86%),10 (0.17),←,
2,"Keays, Ben",25y 178d,90 (24-0-66 26.67%),36 (0.40),60 (18-0-42 30.00%),25 (0.42)
29,"Laird, Rory",28y 234d,202 (102-1-99 50.74%),25 (0.12),←,
25,"McHenry, Ned",22y 38d,49 (15-0-34 30.61%),24 (0.49),←,
30,"Milera, Wayne",24y 340d,74 (39-1-34 53.38%),26 (0.35),←,
4,"Murphy, Lachlan",23y 259d,76 (30-0-46 39.47%),56 (0.74),←,
28,"Murray, Nick",21y 245d,29 (7-0-22 24.14%),1 (0.03),←,
43,"OBrien, Reilly",27y,77 (28-0-49 36.36%),8 (0.10),←,
37,"Parnell, Patrick",20y 169d,11 (5-0-6 45.45%),,←,
31,"Rowe, James",22y 337d,36 (11-0-25 30.56%),27 (0.75),←,
26,"Schoenberg, Harry",21y 180d,46 (16-0-30 34.78%),17 (0.37),←,
33,"Smith, Brodie",30y 218d,225 (117-1-107 52.22%),67 (0.30),←,
14,"Soligo, Jake",19y 207d,16 (5-0-11 31.25%),6 (0.38),←,
7,"Thilthorpe, Riley",20y 44d,25 (5-0-20 20.00%),26 (1.04),←,
13,"Walker, Taylor",32y 117d,238 (121-1-116 51.05%),536 (2.25),←,
24,"Worrell, Josh",21y 131d,5 (4-0-1 80.00%),,←,
Totals,Totals,23y 354d,1582 (666-4-912 42.10%),1008 (0.64),,
C,"Nicks, Matthew",47y 99d,60 (18-0-42 30.00%),,←,
