Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",8,3,3,11,1,1.0,,1.0,,,2.0,2.0,,1.0,,5.0,5.0,,1.0,1.0,,,97.0
16,"Brown, Luke",10,5,8,18,,1.0,,,,,1.0,,,,,4.0,14.0,,,3.0,,,94.0
44 ↑,"Crouch, Matt",10,2,8,18,,1.0,,4.0,1.0,2.0,2.0,2.0,,,,4.0,14.0,,,1.0,,,53.0
32,"Dangerfield, Patrick",12,3,11,23,1,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,,11.0,12.0,2.0,,,1.0,,84.0
26,"Douglas, Richard",20,2,5,25,1,1.0,,4.0,,5.0,4.0,3.0,1.0,1.0,,10.0,15.0,,,2.0,,,91.0
38,"Grigg, Mitch",9,5,2,11,2,1.0,,1.0,,1.0,,2.0,1.0,2.0,,4.0,8.0,1.0,2.0,,,,78.0
41,"Hartigan, Kyle",7,6,6,13,,,,1.0,1.0,2.0,,1.0,,1.0,,3.0,10.0,1.0,,5.0,,,93.0
24,"Jacobs, Sam",6,7,11,17,,,35.0,4.0,2.0,1.0,1.0,2.0,,1.0,,4.0,13.0,1.0,,3.0,,1.0,86.0
10,"Jaensch, Matthew",11,8,12,23,1,,,2.0,,5.0,,,1.0,,,6.0,16.0,2.0,,4.0,3.0,,83.0
4,"Jenkins, Josh",12,7,5,17,,4.0,3.0,3.0,,2.0,1.0,5.0,,,,9.0,8.0,1.0,2.0,3.0,,,94.0
17,"Kerridge, Sam",3,2,7,10,,,,2.0,,,2.0,1.0,,1.0,,4.0,6.0,,1.0,1.0,,,64.0
29,"Laird, Rory",15,6,6,21,,,,1.0,3.0,2.0,,2.0,1.0,1.0,,3.0,19.0,,,1.0,,,67.0
14,"Mackay, David",7,2,13,20,1,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,9.0,11.0,,,2.0,,,88.0
23,"Petrenko, Jared",4,1,6,10,,2.0,,9.0,,2.0,3.0,2.0,,1.0,,7.0,3.0,1.0,1.0,1.0,,,70.0
1,"Podsiadly, James",15,9,8,23,1,1.0,,2.0,,8.0,,1.0,2.0,,,12.0,13.0,1.0,2.0,2.0,,1.0,95.0
3,"Reilly, Brent",12,2,9,21,,,,4.0,3.0,3.0,4.0,3.0,,2.0,,6.0,13.0,,,1.0,,,92.0
25,"Rutten, Ben",6,3,8,14,,,,2.0,,2.0,,1.0,,1.0,,2.0,12.0,,,4.0,,,93.0
9,"Sloane, Rory",13,7,5,18,1,,1.0,7.0,2.0,5.0,4.0,1.0,,,,9.0,10.0,1.0,1.0,3.0,,1.0,92.0
33,"Smith, Brodie",10,2,10,20,,1.0,,2.0,4.0,2.0,1.0,1.0,2.0,,,7.0,12.0,,,,2.0,,92.0
12,"Talia, Daniel",6,6,6,12,,,,3.0,2.0,1.0,,1.0,,1.0,,2.0,10.0,1.0,,12.0,,,86.0
5 ↓,"Thompson, Scott",3,3,5,8,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,6.0,,,,,,24.0
11,"Wright, Matthew",13,5,8,21,,,,5.0,1.0,3.0,9.0,2.0,1.0,,,12.0,10.0,,,1.0,1.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,96,162,374,9,17.0,41.0,61.0,23.0,53.0,42.0,36.0,13.0,15.0,,135.0,240.0,12.0,10.0,50.0,7.0,3.0,
Opposition,Opposition,192,77,155,347,21,8.0,45.0,63.0,37.0,45.0,38.0,33.0,15.0,13.0,6.0,133.0,212.0,10.0,13.0,49.0,15.0,19.0,
