Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",25y 80d,31 (15-0-16 48.39%),9 (0.29),16 (9-0-7 56.25%),5 (0.31)
4,"Bontempelli, Marcus",27y 262d,214 (118-0-96 55.14%),199 (0.93),←,
31,"Dale, Bailey",27y 22d,129 (70-0-59 54.26%),78 (0.60),←,
35,"Daniel, Caleb",27y 37d,174 (95-0-79 54.60%),47 (0.27),←,
15,"Duryea, Taylor",32y 111d,191 (126-1-64 66.23%),25 (0.13),73 (44-0-29 60.27%),4 (0.05)
44,"English, Tim",26y 3d,106 (58-0-48 54.72%),60 (0.57),←,
32,"Jones, Arthur",20y 26d,13 (8-0-5 61.54%),4 (0.31),←,
19,"Jones, Liam",32y 170d,177 (66-0-111 37.29%),84 (0.47),82 (36-0-46 43.90%),68 (0.83)
42,"Keath, Alex",31y 205d,102 (59-1-42 58.33%),5 (0.05),72 (43-0-29 59.72%),4 (0.06)
21,"Liberatore, Tom",31y 89d,215 (105-0-110 48.84%),80 (0.37),←,
7,"Lobb, Rory",30y 185d,158 (86-2-70 55.06%),161 (1.02),18 (10-0-8 55.56%),18 (1.00)
11,"Macrae, Jack",29y 10d,229 (122-0-107 53.28%),54 (0.24),←,
33,"Naughton, Aaron",23y 256d,121 (67-0-54 55.37%),187 (1.55),←,
18,"ODonnell, James",20y 347d,10 (4-0-6 40.00%),1 (0.10),←,
25,"Poulter, Caleb",20y 305d,19 (6-0-13 31.58%),4 (0.21),7 (3-0-4 42.86%),2 (0.29)
20,"Richards, Ed",24y 41d,102 (53-0-49 51.96%),25 (0.25),←,
6,"Smith, Bailey",22y 249d,102 (59-0-43 57.84%),44 (0.43),←,
1,"Treloar, Adam",30y 157d,229 (103-1-125 45.20%),135 (0.59),56 (33-0-23 58.93%),38 (0.68)
2,"Ugle-Hagan, Jamarra",21y 131d,43 (22-0-21 51.16%),58 (1.35),←,
23,"Vandermeer, Laitham",24y 191d,42 (22-0-20 52.38%),20 (0.48),←,
3,"Weightman, Cody",22y 210d,57 (31-0-26 54.39%),96 (1.68),←,
14,"West, Rhylee",23y 32d,35 (20-0-15 57.14%),20 (0.57),←,
34,"Williams, Bailey",25y 307d,125 (67-0-58 53.60%),29 (0.23),←,
Totals,Totals,26y 38d,2624 (1382-5-1237 52.67%),1425 (0.54),,
C,"Beveridge, Luke",52y 355d,204 (115-0-89 56.37%),,←,
