Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 280d,154 (85-1-68 55.52%),13 (0.08),←,
20,"Crocker, Ben",23y 130d,29 (12-0-17 41.38%),24 (0.83),3 (0-0-3 0.00%),3 (1.00)
2,"Crouch, Brad",26y 166d,87 (45-0-42 51.72%),33 (0.38),←,
39,"Doedee, Tom",23y 119d,24 (11-0-13 45.83%),2 (0.08),←,
22,"Frampton, Billy",23y 221d,5 (1-0-4 20.00%),6 (1.20),2 (0-0-2 0.00%),2 (1.00)
17,"Hamill, Will",19y 224d,2 (0-0-2 0.00%),,←,
34,"Himmelberg, Elliott",22y 24d,9 (5-0-4 55.56%),9 (1.00),←,
1,"Jones, Chayce",20y 166d,12 (1-0-11 8.33%),5 (0.42),←,
28,"Keays, Ben",23y 126d,33 (6-0-27 18.18%),12 (0.36),3 (0-0-3 0.00%),1 (0.33)
8,"Kelly, Jake",25y 159d,79 (41-1-37 52.53%),1 (0.01),←,
29,"Laird, Rory",26y 182d,147 (84-1-62 57.48%),12 (0.08),←,
27,"Lynch, Tom",29y 287d,143 (84-1-58 59.09%),191 (1.34),137 (80-1-56 58.76%),187 (1.36)
23,"McAdam, Shane",25y 31d,1 (0-0-1 0.00%),,←,
35,"McAsey, Fischer",19y 112d,4 (0-0-4 0.00%),,←,
25,"McHenry, Ned",19y 351d,3 (0-0-3 0.00%),,←,
4,"Murphy, Lachlan",21y 207d,36 (16-0-20 44.44%),32 (0.89),←,
43,"OBrien, Reilly",24y 313d,24 (11-0-13 45.83%),3 (0.13),←,
10,"Poholke, Myles",21y 354d,12 (5-0-7 41.67%),4 (0.33),←,
9,"Sloane, Rory",30y 103d,203 (114-1-88 56.40%),124 (0.61),←,
33,"Smith, Brodie",28y 166d,171 (99-1-71 58.19%),58 (0.34),←,
12,"Talia, Daniel",28y 270d,190 (108-1-81 57.11%),6 (0.03),←,
13,"Walker, Taylor",30y 64d,193 (106-1-86 55.18%),431 (2.23),←,
Totals,Totals,24y 234d,1561 (834-8-719 53.43%),966 (0.62),,
C,"Nicks, Matthew",45y 46d,4 (0-0-4 0.00%),,←,
