Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 292d,135 (74-1-60 55.19%),61 (0.45),90 (66-1-23 73.89%),37 (0.41)
8,"Ashcroft, Will",20y 82d,23 (18-0-5 78.26%),10 (0.43),←,
33,"Bailey, Zac",24y 308d,132 (88-0-44 66.67%),134 (1.02),←,
7,"Berry, Jarrod",26y 173d,152 (87-1-64 57.57%),63 (0.41),←,
34,"Brain, Shadeau",20y 165d,6 (5-1-0 91.67%),,←,
23,"Cameron, Charlie",30y 22d,221 (142-2-77 64.71%),390 (1.76),148 (95-1-52 64.53%),303 (2.05)
3,"Daniher, Joe",30y 145d,196 (99-2-95 51.02%),376 (1.92),88 (59-1-28 67.61%),185 (2.10)
5,"Dunkley, Josh",27y 200d,159 (95-1-63 60.06%),73 (0.46),43 (30-1-12 70.93%),8 (0.19)
28,"Fletcher, Jaspa",20y 154d,33 (23-1-9 71.21%),11 (0.33),←,
30,"Hipwood, Eric",26y 318d,171 (94-1-76 55.26%),258 (1.51),←,
35,"Lester, Ryan",31y 336d,199 (93-1-105 46.98%),47 (0.24),←,
1,"Lohmann, Kai",21y 82d,27 (19-1-7 72.22%),23 (0.85),←,
6,"McCluggage, Hugh",26y 146d,174 (100-1-73 57.76%),113 (0.65),←,
46,"McInerney, Oscar",30y 17d,144 (92-1-51 64.24%),60 (0.42),←,
26,"McKenna, Conor",28y 121d,118 (63-2-53 54.24%),27 (0.23),39 (28-1-10 73.08%),7 (0.18)
13,"Morris, Logan",19y 78d,11 (9-1-1 86.36%),14 (1.27),←,
9,"Neale, Lachie",31y 64d,264 (152-1-111 57.77%),124 (0.47),129 (87-1-41 67.83%),57 (0.44)
20,"Prior, Jaxon",23y 53d,37 (27-1-9 74.32%),11 (0.30),←,
16,"Rayner, Cam",24y 280d,132 (81-1-50 61.74%),126 (0.95),←,
25,"Smith, Henry",21y 307d,2 (2-0-0 100.00%),,←,
37,"Starcevich, Brandon",25y 3d,111 (76-0-35 68.47%),7 (0.06),←,
44,"Wilmot, Darcy",20y 209d,48 (33-1-14 69.79%),6 (0.13),←,
15,"Zorko, Dayne",35y 169d,269 (128-1-140 47.77%),231 (0.86),←,
Totals,Totals,25y 289d,2764 (1600-22-1142 57.89%),2165 (0.78),,
C,"Fagan, Chris",63y 34d,181 (104-1-76 57.73%),,←,
