Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,1,5,10,1,2.0,,4.0,2.0,1.0,1.0,2.0,,2.0,,5.0,6.0,,,1.0,,,84.0
31,"Andrews, Harris",12,7,2,14,,,,2.0,3.0,1.0,,2.0,1.0,2.0,,6.0,6.0,2.0,,11.0,,,93.0
43,"Answerth, Noah",7,5,5,12,,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,10.0,,,2.0,,,87.0
10,"Ashcroft, Levi",12,1,11,23,,1.0,,,2.0,4.0,6.0,5.0,1.0,,,12.0,11.0,,,1.0,,,74.0
8,"Ashcroft, Will",13,4,18,31,,,,7.0,,5.0,8.0,4.0,1.0,1.0,3.0,14.0,17.0,,,,,1.0,83.0
33,"Bailey, Zac",11,4,10,21,1,,,1.0,3.0,2.0,3.0,8.0,3.0,5.0,,9.0,15.0,,2.0,1.0,,,82.0
7,"Berry, Jarrod",19,8,9,28,,,,3.0,6.0,5.0,3.0,3.0,,1.0,,5.0,23.0,,,,,,72.0
23,"Cameron, Charlie",5,3,2,7,2,,,2.0,1.0,3.0,2.0,1.0,,1.0,,4.0,5.0,,,4.0,,1.0,85.0
5,"Dunkley, Josh",12,3,8,20,,,,5.0,,3.0,3.0,,,,,12.0,9.0,1.0,1.0,7.0,,,85.0
3,"Fletcher, Jaspa",19,5,8,27,,,,,2.0,3.0,2.0,5.0,,2.0,,6.0,20.0,1.0,,1.0,,,89.0
32,"Fort, Darcy",6,1,6,12,,1.0,47.0,1.0,,2.0,7.0,,1.0,,,11.0,3.0,,1.0,4.0,,1.0,89.0
22 ↓,"Gallop, Ty",2,2,4,6,,,2.0,4.0,,1.0,,1.0,,,,4.0,2.0,,,,,,45.0
30,"Hipwood, Eric",5,1,4,9,,,,2.0,1.0,2.0,,,3.0,,,7.0,2.0,,,2.0,,,78.0
35,"Lester, Ryan",7,3,2,9,,,,2.0,1.0,1.0,,3.0,1.0,2.0,,2.0,7.0,,,5.0,,,84.0
1,"Lohmann, Kai",7,2,4,11,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,,4.0,7.0,,1.0,1.0,,,77.0
6,"McCluggage, Hugh",25,4,2,27,1,1.0,,2.0,2.0,2.0,6.0,6.0,1.0,3.0,,11.0,18.0,,1.0,2.0,,,80.0
13,"Morris, Logan",8,4,4,12,,,,3.0,,4.0,,3.0,,1.0,,5.0,7.0,2.0,1.0,,,2.0,81.0
9,"Neale, Lachie",9,,13,22,,1.0,,4.0,2.0,4.0,9.0,1.0,1.0,,,14.0,8.0,,,,,,84.0
40,"Payne, Jack",12,9,6,18,,,,3.0,4.0,1.0,,3.0,3.0,1.0,,4.0,14.0,1.0,,5.0,,,87.0
16,"Rayner, Cam",10,2,7,17,2,2.0,,1.0,1.0,5.0,1.0,2.0,,,,9.0,8.0,1.0,,1.0,,1.0,84.0
2 ↑,"Robertson, Deven",3,,1,4,,,,2.0,,1.0,,1.0,,,,,3.0,,,,,,16.0
44,"Wilmot, Darcy",9,1,5,14,,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,6.0,5.0,,,3.0,1.0,,79.0
15,"Zorko, Dayne",17,3,4,21,,,,6.0,5.0,5.0,,5.0,1.0,2.0,,5.0,13.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,73,140,375,8,15.0,49.0,63.0,37.0,60.0,55.0,61.0,20.0,26.0,3.0,157.0,219.0,8.0,7.0,51.0,1.0,6.0,
Opposition,Opposition,207,62,94,301,10,8.0,58.0,89.0,52.0,47.0,36.0,65.0,26.0,20.0,3.0,144.0,143.0,15.0,6.0,74.0,4.0,6.0,
