Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↑,"Adams, Taylor",3,1,3,6,,,,1.0,1.0,2.0,,3.0,,1.0,,2.0,4.0,,,,,1.0,28.0
26,"Bice, Riley",13,9,9,22,,,,2.0,4.0,1.0,1.0,1.0,1.0,,,5.0,18.0,,,2.0,2.0,,91.0
22,"Blakey, Nick",31,10,3,34,,1.0,,2.0,7.0,8.0,,5.0,1.0,2.0,3.0,5.0,20.0,1.0,,4.0,2.0,2.0,91.0
16,"Campbell, Braeden",7,2,5,12,,1.0,,7.0,,4.0,,1.0,1.0,,,5.0,7.0,,,2.0,,,80.0
7,"Cunningham, Harry",14,11,6,20,,,,4.0,2.0,1.0,,,1.0,,,2.0,18.0,,,2.0,,,73.0
10,"Francis, Aaron",7,6,3,10,1,,,1.0,,2.0,,2.0,1.0,,,3.0,8.0,,2.0,4.0,,1.0,77.0
4,"Grundy, Brodie",12,5,7,19,1,1.0,51.0,6.0,1.0,5.0,5.0,4.0,1.0,3.0,2.0,10.0,9.0,1.0,1.0,3.0,1.0,,82.0
40 ↓,"Hanily, Tom",1,1,1,2,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,45.0
9,"Hayward, Will",11,7,5,16,1,1.0,,4.0,,3.0,,3.0,1.0,,,6.0,10.0,,1.0,,,,78.0
5,"Heeney, Isaac",16,4,9,25,1,,,4.0,1.0,4.0,6.0,4.0,2.0,,,12.0,12.0,,,,,3.0,82.0
17,"Jordon, James",11,7,6,17,3,1.0,,1.0,,4.0,,4.0,1.0,,,4.0,13.0,1.0,4.0,,,1.0,83.0
44,"Lloyd, Jake",14,6,8,22,,1.0,,2.0,3.0,1.0,2.0,3.0,,,,4.0,17.0,,,,,,88.0
30,"McCartin, Tom",13,14,6,19,,1.0,,,3.0,2.0,,1.0,,,,5.0,12.0,3.0,,4.0,,,100.0
27,"McInerney, Justin",13,6,10,23,,,,5.0,,4.0,6.0,4.0,2.0,2.0,,8.0,17.0,,,2.0,2.0,,89.0
2,"McLean, Hayden",6,5,8,14,1,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,,7.0,7.0,,2.0,2.0,,,75.0
43,"Melican, Lewis",7,5,3,10,,,,2.0,,,,2.0,,1.0,,3.0,7.0,1.0,,6.0,,,85.0
14,"Mills, Callum",16,9,9,25,,,,4.0,4.0,2.0,3.0,1.0,1.0,,,5.0,18.0,,,,2.0,,85.0
24,"Rampe, Dane",12,6,6,18,,,,,2.0,2.0,,2.0,1.0,1.0,,4.0,13.0,,,1.0,1.0,,81.0
8,"Rowbottom, James",7,3,8,15,,,,14.0,,4.0,3.0,3.0,2.0,2.0,1.0,10.0,5.0,,,,,,77.0
12,"Sheldrick, Angus",9,1,10,19,,,,7.0,,5.0,5.0,,3.0,,,10.0,10.0,,,1.0,,,74.0
1,"Warner, Chad",15,3,7,22,2,2.0,,3.0,3.0,2.0,5.0,7.0,1.0,5.0,,9.0,13.0,,1.0,,,,85.0
37,"Warner, Corey",6,2,,6,1,,,1.0,,1.0,,3.0,,2.0,,1.0,6.0,,1.0,3.0,1.0,,74.0
15,"Wicks, Sam",10,4,3,13,,,,2.0,,3.0,,2.0,,,,2.0,11.0,,,,1.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,127,135,389,11,14.0,52.0,75.0,31.0,61.0,39.0,56.0,21.0,20.0,6.0,123.0,256.0,7.0,12.0,37.0,12.0,8.0,
Opposition,Opposition,181,82,125,306,4,12.0,28.0,59.0,50.0,38.0,30.0,47.0,20.0,21.0,,109.0,183.0,8.0,5.0,30.0,13.0,2.0,
