Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",7,2,8,15,,,7.0,3.0,3.0,1.0,2.0,1.0,,,,7.0,8.0,,,5.0,,,78.0
22,"Blakey, Nick",10,3,1,11,1,,,2.0,,6.0,,4.0,2.0,1.0,,3.0,7.0,1.0,,,,,78.0
2,"Brand, Kaiden",2,2,5,7,,,,2.0,,,,1.0,2.0,,,3.0,5.0,1.0,,4.0,,,88.0
7,"Cunningham, Harry",11,3,4,15,,,,5.0,4.0,4.0,1.0,5.0,2.0,1.0,,5.0,11.0,,,2.0,1.0,,87.0
34,"Dawson, Jordan",10,6,6,16,,,,,1.0,2.0,,5.0,1.0,2.0,,4.0,12.0,,,,,,86.0
13,"Florent, Oliver",22,4,5,27,,,,2.0,1.0,9.0,7.0,4.0,,2.0,,9.0,17.0,,,2.0,1.0,,83.0
15,"Gray, Sam",4,2,3,7,,1.0,,2.0,,,,,1.0,,,3.0,4.0,,,,,,78.0
9,"Hayward, Will",5,1,4,9,,1.0,,2.0,,1.0,1.0,2.0,1.0,,,8.0,1.0,1.0,,1.0,,1.0,81.0
5,"Heeney, Isaac",4,,6,10,1,1.0,,4.0,,2.0,2.0,3.0,1.0,,,6.0,4.0,,,1.0,,1.0,96.0
29,"Hewett, George",6,4,7,13,,,,3.0,,3.0,2.0,,,,,8.0,5.0,2.0,,1.0,,,59.0
12,"Kennedy, Josh",10,3,9,19,,,,4.0,1.0,2.0,7.0,1.0,3.0,,,12.0,6.0,1.0,,,,,81.0
44,"Lloyd, Jake",15,4,14,29,1,,,5.0,3.0,1.0,,1.0,,,,4.0,21.0,,,1.0,,1.0,93.0
30,"McCartin, Tom",4,3,2,6,1,,,,,1.0,,,,,,3.0,3.0,,,,,,85.0
27,"McInerney, Justin",6,3,4,10,,,,1.0,2.0,1.0,,1.0,1.0,,,4.0,6.0,1.0,,,,,76.0
14,"Mills, Callum",9,8,8,17,,,,2.0,2.0,1.0,,3.0,2.0,1.0,,9.0,8.0,2.0,,6.0,,,92.0
38,"ORiordan, Colin",5,3,4,9,,,,2.0,,1.0,,,1.0,,,2.0,7.0,,,1.0,,,69.0
11,"Papley, Tom",6,4,5,11,3,1.0,,1.0,,,,3.0,,3.0,1.0,4.0,8.0,,3.0,1.0,,1.0,84.0
26,"Parker, Luke",13,5,12,25,,,,4.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,13.0,12.0,,,1.0,,1.0,83.0
24,"Rampe, Dane",16,8,4,20,,,,1.0,10.0,1.0,,,2.0,,,5.0,13.0,2.0,,4.0,2.0,,86.0
8,"Rowbottom, James",6,1,4,10,,1.0,,3.0,,3.0,2.0,4.0,1.0,2.0,,5.0,7.0,,,1.0,,,82.0
18,"Sinclair, Callum",7,3,6,13,1,,26.0,4.0,4.0,,5.0,,2.0,,,6.0,8.0,,,3.0,,,77.0
28,"Taylor, Lewis",10,4,2,12,3,1.0,,,1.0,3.0,1.0,3.0,,,,3.0,9.0,,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,76,123,311,11,7.0,33.0,52.0,33.0,44.0,35.0,44.0,25.0,13.0,3.0,126.0,182.0,11.0,4.0,35.0,4.0,5.0,
Opposition,Opposition,163,50,134,297,12,7.0,31.0,49.0,33.0,46.0,34.0,51.0,13.0,25.0,3.0,128.0,166.0,13.0,7.0,51.0,6.0,6.0,
