Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
35,"Apeness, Michael",21y 205d,6 (3-0-3 50.00%),2 (0.33),←,
1,"Ballantyne, Hayden",29y 35d,140 (83-1-56 59.64%),221 (1.58),←,
19,"Blakely, Connor",20y 171d,15 (3-0-12 20.00%),1 (0.07),←,
30,"Clarke, Zac",26y 145d,101 (52-1-48 51.98%),46 (0.46),←,
40,"Collins, Sam",22y 66d,12 (3-0-9 25.00%),,←,
12,"Griffin, Jonathon",30y 219d,90 (43-0-47 47.78%),32 (0.36),49 (22-0-27 44.90%),25 (0.51)
32,"Hill, Stephen",26y 111d,171 (92-0-79 53.80%),103 (0.60),←,
5,"Ibbotson, Garrick",28y 158d,166 (81-1-84 49.10%),22 (0.13),←,
26,"Langdon, Ed",20y 201d,14 (1-0-13 7.14%),8 (0.57),←,
23,"Mayne, Chris",27y 292d,171 (94-1-76 55.26%),196 (1.15),←,
16,"Mundy, David",31y 31d,250 (135-1-114 54.20%),96 (0.38),←,
27,"Neale, Lachie",23y 88d,91 (48-0-43 52.75%),42 (0.46),←,
6,"Pearce, Danyle",30y 135d,247 (114-2-131 46.56%),122 (0.49),93 (55-1-37 59.68%),46 (0.49)
11,"Sheridan, Tom",22y 297d,58 (30-0-28 51.72%),20 (0.34),←,
36,"Silvagni, Alex",28y 326d,52 (27-1-24 52.88%),10 (0.19),←,
34,"Spurr, Lee",29y 24d,103 (65-1-37 63.59%),5 (0.05),←,
33,"Sutcliffe, Cam",24y 89d,86 (53-1-32 62.21%),16 (0.19),←,
20,"Taberner, Matthew",23y 64d,45 (22-0-23 48.89%),41 (0.91),←,
18,"Tucker, Darcy",19y 210d,11 (3-0-8 27.27%),3 (0.27),←,
10,"Walters, Michael",25y 226d,93 (52-1-40 56.45%),175 (1.88),←,
14,"Weller, Lachie",20y 179d,24 (5-0-19 20.83%),12 (0.50),←,
41,"Yarran, Shane",27y 79d,5 (0-0-5 0.00%),9 (1.80),←,
Totals,Totals,25y 152d,1951 (1009-11-931 51.72%),1182 (0.61),,
C,"Lyon, Ross",49y 286d,239 (146-5-88 62.13%),,118 (70-1-47 59.75%),
