Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",20y 190d,25 (9-0-16 36.00%),8 (0.32),←,
36,"Garlett, Jeff",26y 349d,141 (69-1-71 49.29%),245 (1.74),34 (12-0-22 35.29%),62 (1.82)
11,"Gawn, Max",24y 200d,55 (16-0-39 29.09%),32 (0.58),←,
31,"Grimes, Jack",27y 67d,100 (22-2-76 23.00%),11 (0.11),←,
43,"Harmes, James",20y 286d,22 (9-0-13 40.91%),15 (0.68),←,
1,"Hogan, Jesse",21y 156d,36 (13-0-23 36.11%),83 (2.31),←,
29,"Hunt, Jayden",21y 105d,13 (6-0-7 46.15%),1 (0.08),←,
39,"Jetta, Neville",26y 156d,88 (22-2-64 26.14%),21 (0.24),←,
45,"Jones, Matt",28y 273d,58 (11-0-47 18.97%),10 (0.17),←,
2,"Jones, Nathan",28y 179d,217 (55-3-159 26.04%),104 (0.48),←,
35,"Kennedy, Ben",22y 136d,40 (19-0-21 47.50%),28 (0.70),15 (7-0-8 46.67%),13 (0.87)
16,"Kent, Dean",22y 144d,47 (12-0-35 25.53%),45 (0.96),←,
28,"McDonald, Oscar",20y 121d,11 (5-0-6 45.45%),,←,
25,"McDonald, Tom",23y 303d,98 (25-0-73 25.51%),8 (0.08),←,
5,"Petracca, Christian",20y 195d,11 (4-0-7 36.36%),9 (0.82),←,
12,"Tyson, Dom",23y 39d,65 (16-0-49 24.62%),34 (0.52),52 (15-0-37 28.85%),30 (0.58)
37,"Vandenberg, Aaron",24y 136d,23 (8-0-15 34.78%),11 (0.48),←,
23,"Vince, Bernie",30y 289d,187 (84-0-103 44.92%),109 (0.58),58 (16-0-42 27.59%),29 (0.50)
7,"Viney, Jack",22y 95d,64 (17-0-47 26.56%),19 (0.30),←,
42,"Wagner, Josh",22y 23d,12 (5-0-7 41.67%),,←,
4,"Watts, Jack",25y 113d,131 (35-2-94 27.48%),114 (0.87),←,
41,"White, Mitch",20y 98d,3 (2-0-1 66.67%),,←,
Totals,Totals,23y 299d,1447 (464-10-973 32.07%),907 (0.63),,
C,"Roos, Paul",53y 20d,262 (134-2-126 51.53%),,60 (18-0-42 30.00%),
