Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",7,7,10,17,1,,,5.0,1.0,2.0,,,1.0,,,4.0,13.0,1.0,1.0,3.0,,2.0,86.0
23,"Franklin, Lance",10,4,8,18,4,3.0,,,,5.0,,1.0,1.0,,1.0,6.0,12.0,1.0,3.0,1.0,3.0,2.0,93.0
39,"Grundy, Heath",6,5,7,13,,,,1.0,1.0,,,2.0,,1.0,,5.0,8.0,,,4.0,,,100.0
4,"Hannebery, Dan",13,3,16,29,,,,5.0,,3.0,3.0,3.0,2.0,2.0,,12.0,17.0,,,2.0,,1.0,88.0
5,"Heeney, Isaac",7,4,7,14,1,2.0,,1.0,,5.0,1.0,4.0,,4.0,,5.0,10.0,,,,,,72.0
29,"Hewett, George",12,3,3,15,1,1.0,,3.0,2.0,2.0,1.0,5.0,4.0,2.0,,5.0,10.0,,,,,,70.0
15,"Jack, Kieren",13,6,13,26,,,,5.0,2.0,5.0,4.0,3.0,,2.0,,8.0,18.0,,1.0,,1.0,2.0,76.0
10,"Jones, Zak",8,2,2,10,,,,3.0,3.0,2.0,,5.0,,3.0,,2.0,8.0,,,1.0,2.0,1.0,80.0
12,"Kennedy, Josh",13,2,14,27,2,,,5.0,3.0,6.0,5.0,2.0,1.0,,,12.0,14.0,1.0,,1.0,,,79.0
11,"Laidler, Jeremy",8,5,4,12,,,,2.0,4.0,3.0,,1.0,,,,4.0,8.0,4.0,,5.0,,,81.0
44,"Lloyd, Jake",13,5,6,19,,,,1.0,3.0,4.0,1.0,1.0,2.0,,,3.0,16.0,,,2.0,,1.0,76.0
14,"Mills, Callum",11,5,8,19,,,,1.0,1.0,1.0,2.0,3.0,1.0,,,7.0,12.0,,,1.0,,1.0,89.0
6,"Mitchell, Tom",15,8,19,34,,,,9.0,1.0,8.0,8.0,2.0,3.0,1.0,2.0,13.0,22.0,,,2.0,,3.0,77.0
41,"Papley, Tom",8,3,9,17,2,2.0,,3.0,,2.0,,1.0,,1.0,,12.0,5.0,2.0,2.0,1.0,1.0,,82.0
26,"Parker, Luke",16,6,13,29,1,1.0,1.0,2.0,,3.0,5.0,1.0,1.0,1.0,3.0,13.0,14.0,1.0,1.0,2.0,,1.0,88.0
24,"Rampe, Dane",11,3,6,17,,,,1.0,4.0,4.0,,2.0,,1.0,,1.0,16.0,,,5.0,,,88.0
25,"Richards, Ted",3,2,2,5,,,,,,,,1.0,,,,2.0,3.0,1.0,,5.0,,,73.0
27,"Robinson, Dan",8,6,10,18,1,,,3.0,,4.0,1.0,3.0,3.0,,,7.0,11.0,,1.0,,,2.0,74.0
18,"Sinclair, Callum",10,7,7,17,3,,6.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,7.0,11.0,,2.0,2.0,,,78.0
40,"Smith, Nick",9,3,7,16,,,,2.0,6.0,2.0,,1.0,2.0,1.0,,7.0,10.0,,,4.0,,,90.0
8,"Tippett, Kurt",7,7,9,16,4,,21.0,4.0,,2.0,3.0,2.0,1.0,2.0,,12.0,5.0,4.0,4.0,1.0,,,88.0
22,"Towers, Dean",6,4,7,13,,1.0,,2.0,,3.0,,3.0,,1.0,,3.0,10.0,,,,,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,100,187,401,20,11.0,28.0,59.0,33.0,69.0,37.0,47.0,23.0,23.0,6.0,150.0,253.0,15.0,15.0,42.0,7.0,17.0,
Opposition,Opposition,187,85,161,348,10,11.0,46.0,62.0,44.0,44.0,30.0,48.0,23.0,23.0,,130.0,214.0,11.0,10.0,49.0,11.0,8.0,
