Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",28y 362d,147 (69-0-78 46.94%),55 (0.37),←,
14,"Birchall, Grant",22y 141d,97 (54-0-43 55.67%),11 (0.11),←,
9,"Burgoyne, Shaun",27y 240d,163 (103-0-60 63.19%),172 (1.06),6 (6-0-0 100.00%),1 (0.17)
8,"Ellis, Xavier",22y 110d,60 (37-0-23 61.67%),11 (0.18),←,
23,"Franklin, Lance",23y 139d,111 (57-0-54 51.35%),335 (3.02),←,
27,"Gilham, Stephen",25y 289d,76 (48-0-28 63.16%),2 (0.03),75 (48-0-27 64.00%),2 (0.03)
18,"Guerra, Brent",28y 20d,185 (122-0-63 65.95%),95 (0.51),89 (53-0-36 59.55%),12 (0.13)
15,"Hodge, Luke",26y 3d,164 (78-0-86 47.56%),110 (0.67),←,
4,"Ladson, Rick",26y 120d,112 (54-0-58 48.21%),41 (0.37),←,
3,"Lewis, Jordan",24y 55d,115 (57-0-58 49.57%),40 (0.35),←,
5,"Mitchell, Sam",27y 249d,165 (82-0-83 49.70%),32 (0.19),←,
29,"Murphy, Tom",24y 91d,60 (29-0-31 48.33%),3 (0.05),←,
17,"Muston, Beau",23y 109d,12 (6-0-6 50.00%),7 (0.58),←,
7,"Osborne, Michael",27y 324d,126 (59-0-67 46.83%),79 (0.63),←,
34,"Renouf, Brent",22y 46d,35 (20-0-15 57.14%),2 (0.06),←,
33,"Rioli, Cyril",20y 339d,56 (35-0-21 62.50%),62 (1.11),←,
2,"Roughead, Jarryd",23y 146d,115 (61-0-54 53.04%),212 (1.84),←,
25,"Schoenmakers, Ryan",19y 222d,22 (7-0-15 31.82%),1 (0.05),←,
12,"Sewell, Brad",26y 136d,113 (56-0-57 49.56%),16 (0.14),←,
42,"Skipper, Wayde",27y 109d,51 (23-2-26 47.06%),19 (0.37),6 (6-0-0 100.00%),
39,"Stratton, Ben",21y 109d,11 (6-0-5 54.55%),,←,
11,"Young, Clinton",24y 122d,78 (46-0-32 58.97%),35 (0.45),←,
Totals,Totals,24y 258d,2074 (1109-2-963 53.47%),1340 (0.65),,
C,"Clarkson, Alastair",42y 52d,128 (64-0-64 50.00%),,←,
