Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Nathan",6,1,7,13,,,,3.0,1.0,1.0,,1.0,,1.0,,3.0,10.0,,,6.0,,,90.0
40,"Bryan, Chris",11,9,4,15,,,15.0,2.0,1.0,5.0,4.0,5.0,1.0,1.0,,6.0,8.0,3.0,,3.0,,,64.0
17,"Burns, Scott",11,4,11,22,,,,5.0,1.0,6.0,5.0,1.0,1.0,,,6.0,16.0,,,1.0,,2.0,69.0
18,"Clarke, Martin",9,4,8,17,,,,3.0,2.0,1.0,2.0,,1.0,,,5.0,12.0,,,1.0,1.0,1.0,90.0
32,"Cloke, Travis",10,7,7,17,3,1.0,,2.0,,3.0,,4.0,,2.0,,7.0,11.0,2.0,3.0,2.0,,1.0,88.0
12,"Cox, Shannon",6,2,6,12,1,1.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,8.0,4.0,,1.0,3.0,,,98.0
1,"Davis, Leon",17,5,4,21,3,,,3.0,4.0,6.0,2.0,2.0,2.0,,2.0,8.0,13.0,,,,7.0,2.0,61.0
4,"Didak, Alan",24,8,4,28,3,1.0,,1.0,,6.0,,2.0,1.0,,,8.0,18.0,1.0,2.0,2.0,3.0,3.0,82.0
25,"Fraser, Josh",9,9,8,17,1,1.0,5.0,1.0,1.0,4.0,3.0,,1.0,,,6.0,11.0,,2.0,1.0,,1.0,77.0
26,"Johnson, Ben",9,7,9,18,,,,5.0,1.0,3.0,1.0,,1.0,,,2.0,15.0,,,5.0,1.0,1.0,76.0
24,"Lockyer, Tarkyn",11,4,3,14,1,,,3.0,,,,1.0,,,,2.0,13.0,,1.0,,3.0,,94.0
8,"Lumumba, Heritier",5,5,7,12,,,,4.0,4.0,,,4.0,,3.0,,7.0,6.0,1.0,,4.0,,,95.0
5,"Maxwell, Nick",10,4,8,18,1,,,,7.0,,1.0,2.0,,,,7.0,9.0,1.0,,6.0,,,95.0
7,"Medhurst, Paul",13,5,3,16,5,,,4.0,,2.0,1.0,2.0,,2.0,,6.0,9.0,,4.0,,,1.0,88.0
11,"OBree, Shane",13,5,7,20,1,,,5.0,1.0,6.0,1.0,3.0,,3.0,,6.0,13.0,1.0,1.0,5.0,3.0,2.0,61.0
10,"Pendlebury, Scott",12,3,11,23,2,1.0,,5.0,1.0,5.0,3.0,,3.0,,,11.0,12.0,1.0,1.0,3.0,,1.0,81.0
39,"Shaw, Heath",4,2,3,7,,,,,2.0,,,1.0,,1.0,,1.0,5.0,,,7.0,,,98.0
22,"Shaw, Rhyce",11,7,11,22,1,,,3.0,1.0,2.0,3.0,,,,,4.0,18.0,,1.0,2.0,6.0,1.0,82.0
36,"Swan, Dane",19,10,17,36,2,1.0,,1.0,3.0,6.0,5.0,3.0,1.0,2.0,3.0,13.0,24.0,1.0,1.0,2.0,,2.0,77.0
13,"Thomas, Dale",13,7,7,20,3,,,4.0,,3.0,1.0,4.0,,2.0,,5.0,14.0,,3.0,1.0,10.0,,64.0
14,"Wakelin, Shane",6,6,4,10,,,,1.0,1.0,,,1.0,,,,3.0,7.0,,,6.0,1.0,,90.0
21,"Wellingham, Sharrod",4,3,9,13,,,1.0,5.0,1.0,2.0,1.0,,,,,5.0,9.0,1.0,,1.0,2.0,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,117,158,391,27,11.0,21.0,61.0,32.0,64.0,35.0,37.0,13.0,18.0,5.0,129.0,257.0,12.0,20.0,61.0,37.0,20.0,
Opposition,Opposition,195,99,162,357,10,13.0,41.0,54.0,35.0,43.0,35.0,40.0,18.0,13.0,1.0,124.0,234.0,14.0,8.0,46.0,10.0,6.0,
