Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",20y 12d,15 (6-0-9 40.00%),9 (0.60),←,
5,"Bond, Shane",24y 2d,81 (45-1-35 56.17%),31 (0.38),47 (21-1-25 45.74%),11 (0.23)
3,"Breuer, Shayne",26y 304d,117 (67-3-47 58.55%),105 (0.90),46 (21-2-23 47.83%),28 (0.61)
26,"Burgoyne, Peter",21y 163d,40 (18-1-21 46.25%),30 (0.75),←,
7,"Chalmers, Brett",26y 79d,70 (30-1-39 43.57%),17 (0.24),20 (10-0-10 50.00%),9 (0.45)
28,"Daniels, Stephen",22y 311d,36 (16-2-18 47.22%),2 (0.06),←,
37,"Dew, Stuart",19y 327d,31 (13-1-17 43.55%),28 (0.90),←,
11,"Eagleton, Nathan",20y 243d,51 (24-2-25 49.02%),40 (0.78),←,
8,"Francis, Fabian",25y 260d,58 (26-1-31 45.69%),24 (0.41),35 (19-1-15 55.71%),7 (0.20)
10,"Francou, Josh",24y 338d,56 (25-2-29 46.43%),36 (0.64),←,
31,"French, Barnaby",23y 228d,15 (8-0-7 53.33%),6 (0.40),←,
18,"Harwood, Mark",21y 94d,12 (5-1-6 45.83%),4 (0.33),←,
38,"James, Roger",23y 263d,26 (12-1-13 48.08%),11 (0.42),←,
29,"Kingsley, Adam",23y 325d,49 (24-1-24 50.00%),15 (0.31),←,
20,"Lade, Brendon",23y 1d,57 (26-2-29 47.37%),40 (0.70),←,
9,"Lyle, Brayden",26y 127d,78 (39-2-37 51.28%),13 (0.17),52 (25-2-25 50.00%),8 (0.15)
33,"Mead, Darren",28y 104d,58 (27-2-29 48.28%),3 (0.05),←,
14,"Paxman, Stephen",28y 219d,157 (48-1-108 30.89%),22 (0.14),55 (26-1-28 48.18%),4 (0.07)
34,"Steinberner, Nathan",22y 122d,9 (4-1-4 50.00%),3 (0.33),←,
36,"Stevens, Nick",19y 189d,32 (15-1-16 48.44%),22 (0.69),←,
16,"Tredrea, Warren",20y 199d,33 (16-0-17 48.48%),64 (1.94),←,
15,"Wilson, Michael",22y 232d,58 (27-2-29 48.28%),23 (0.40),←,
Totals,Totals,23y 172d,1139 (521-28-590 45.74%),548 (0.48),,
C,"Williams, Mark",40y 324d,15 (8-0-7 53.33%),,←,
