North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",8,4,9,17,2,,,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,7.0,10.0,,,,,,76.0
18,"Atley, Shaun",12,6,7,19,,,,1.0,1.0,1.0,2.0,2.0,,,,4.0,15.0,,,,2.0,,90.0
3,"Bastinac, Ryan",12,5,15,27,,,,2.0,4.0,2.0,5.0,2.0,1.0,,,13.0,14.0,,1.0,,1.0,1.0,80.0
35,"Black, Aaron",7,2,5,12,2,2.0,,3.0,,4.0,,1.0,,,,6.0,6.0,,2.0,2.0,,,93.0
10,"Cunnington, Ben",15,2,10,25,,,,2.0,,5.0,8.0,2.0,3.0,1.0,,20.0,6.0,1.0,1.0,1.0,,,79.0
38 ↓,"Daw, Majak",7,3,2,9,1,,9.0,1.0,,3.0,1.0,1.0,1.0,,,4.0,4.0,1.0,1.0,,,,63.0
11,"Firrito, Michael",12,6,6,18,,,,6.0,,4.0,1.0,5.0,5.0,2.0,,12.0,6.0,3.0,,3.0,,,92.0
43,"Gibson, Sam",10,5,5,15,,,,5.0,1.0,3.0,1.0,2.0,1.0,1.0,,2.0,12.0,,,,1.0,1.0,81.0
22,"Goldstein, Todd",4,2,7,11,1,,37.0,3.0,2.0,,,1.0,1.0,1.0,,7.0,5.0,,1.0,2.0,,,90.0
17,"Grima, Nathan",6,3,4,10,,,,1.0,,2.0,1.0,,,,,4.0,6.0,,,3.0,,1.0,87.0
26 ↑,"Hine, Taylor",2,,3,5,,,,1.0,,,1.0,,,,,3.0,2.0,,,,,,23.0
34,"Macmillan, Jamie",9,7,4,13,,,,2.0,3.0,3.0,1.0,2.0,,1.0,,3.0,10.0,,,1.0,,,92.0
42,"McMahon, Scott",6,1,4,10,,,,2.0,2.0,1.0,,,3.0,,,7.0,3.0,,,4.0,,,93.0
41,"Mullett, Aaron",12,4,6,18,,,,,4.0,1.0,1.0,,1.0,,,6.0,11.0,,,,,,93.0
20,"Petrie, Drew",9,5,2,11,3,1.0,2.0,4.0,,2.0,,1.0,3.0,1.0,,8.0,4.0,2.0,4.0,2.0,,2.0,100.0
28,"Sierakowski, Will",5,1,6,11,,,,3.0,,1.0,1.0,2.0,2.0,1.0,,4.0,7.0,,,1.0,,,66.0
9,"Swallow, Andrew",14,1,12,26,,,,6.0,3.0,2.0,6.0,3.0,5.0,,3.0,12.0,15.0,,,1.0,,1.0,77.0
12,"Thomas, Lindsay",8,2,2,10,2,2.0,,5.0,,3.0,,2.0,4.0,1.0,,6.0,4.0,,1.0,1.0,,,88.0
16,"Thompson, Scott",12,7,6,18,,,,3.0,5.0,1.0,,4.0,1.0,2.0,,7.0,9.0,3.0,,6.0,,,100.0
8,"Wells, Daniel",15,1,8,23,1,1.0,2.0,3.0,1.0,5.0,8.0,3.0,2.0,1.0,,11.0,11.0,,1.0,,2.0,,80.0
19,"Wright, Sam",5,3,6,11,1,,,2.0,,2.0,1.0,,1.0,,,7.0,4.0,1.0,1.0,,1.0,1.0,77.0
7,"Ziebell, Jack",10,5,7,17,1,2.0,,8.0,1.0,6.0,2.0,4.0,3.0,2.0,,6.0,11.0,,1.0,,,2.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,75,136,336,14,9.0,50.0,66.0,29.0,54.0,42.0,39.0,38.0,15.0,3.0,159.0,175.0,11.0,14.0,27.0,7.0,9.0,
Opposition,Opposition,159,58,148,307,12,11.0,31.0,78.0,34.0,43.0,36.0,52.0,15.0,38.0,3.0,128.0,175.0,7.0,12.0,47.0,9.0,7.0,
