West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
16,"Adkins, Damien",22y 171d,26 (13-0-13 50.00%),14 (0.54),4 (4-0-0 100.00%),6 (1.50)
6,"Banfield, Drew",29y 122d,206 (115-2-89 56.31%),67 (0.33),←,
10,"Braun, Michael",25y 97d,104 (49-1-54 47.60%),35 (0.34),←,
46,"Carroll, Trent",25y 62d,67 (24-0-43 35.82%),7 (0.10),34 (15-0-19 44.12%),6 (0.18)
17,"Chick, Daniel",27y 139d,159 (81-3-75 51.89%),168 (1.06),10 (7-1-2 75.00%),9 (0.90)
9,"Cousins, Ben",24y 364d,158 (82-2-74 52.53%),141 (0.89),←,
32,"Embley, Andrew",22y 2d,68 (30-1-37 44.85%),63 (0.93),←,
7,"Fletcher, Chad",23y 303d,69 (28-2-39 42.03%),38 (0.55),←,
1,"Gardiner, Michael",23y 359d,106 (52-2-52 50.00%),61 (0.58),←,
23,"Glass, Darren",22y 46d,45 (17-1-27 38.89%),2 (0.04),←,
35,"Green, Kasey",23y 292d,37 (17-1-19 47.30%),6 (0.16),←,
38,"Haynes, David",22y 19d,38 (18-1-19 48.68%),35 (0.92),←,
8,"Humm, Jeremy",20y 175d,16 (6-1-9 40.63%),1 (0.06),←,
39,"Hunter, Adam",22y 11d,37 (16-1-20 44.59%),8 (0.22),←,
27,"Jakovich, Glen",30y 97d,261 (142-3-116 54.98%),50 (0.19),←,
18,"Jones, Rowan",23y 222d,82 (37-2-43 46.34%),42 (0.51),←,
3,"Judd, Chris",19y 294d,35 (19-1-15 55.71%),41 (1.17),←,
4,"Kerr, Daniel",20y 44d,53 (23-1-29 44.34%),34 (0.64),←,
19,"McDougall, Andrew",20y,4 (3-0-1 75.00%),,←,
28,"Sampi, Ashley",19y 159d,16 (8-1-7 53.13%),25 (1.56),←,
44,"Wirrpanda, David",23y 330d,96 (46-2-48 48.96%),51 (0.53),←,
13,"Wooden, Josh",24y 227d,81 (35-0-46 43.21%),13 (0.16),←,
Totals,Totals,23y 177d,1764 (861-28-875 48.81%),902 (0.51),,
C,"Worsfold, John",34y 277d,36 (20-1-15 56.94%),,←,
