0,1,2,3,4,5,6
←,"Round: 9 Venue: Kardinia Park Date: Sat, 18-May-2019 4:35 PM Attendance: 31373","Round: 9 Venue: Kardinia Park Date: Sat, 18-May-2019 4:35 PM Attendance: 31373","Round: 9 Venue: Kardinia Park Date: Sat, 18-May-2019 4:35 PM Attendance: 31373","Round: 9 Venue: Kardinia Park Date: Sat, 18-May-2019 4:35 PM Attendance: 31373","Round: 9 Venue: Kardinia Park Date: Sat, 18-May-2019 4:35 PM Attendance: 31373",→
←,Geelong,6.2.38,11.4.70,15.6.96,21.7.133,→
←,Western Bulldogs,4.1.25,7.6.48,12.9.81,13.11.89,→
←,Qrt margin,GE by 13,GE by 22,GE by 15,GE by 44,→
←,Qrt scores,GE 38-25,GE 32-23,WB 33-26,GE 37-8,→
←,Field umpires,"Nick Foot (121), Brett Rosebury (407), Jacob Mollison (225)","Nick Foot (121), Brett Rosebury (407), Jacob Mollison (225)","Nick Foot (121), Brett Rosebury (407), Jacob Mollison (225)","Nick Foot (121), Brett Rosebury (407), Jacob Mollison (225)",→
