Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 211d,29 (5-0-24 17.24%),6 (0.21),←,
4,"Bastinac, Ryan",25y 17d,136 (68-0-68 50.00%),71 (0.52),15 (1-0-14 6.67%),5 (0.33)
8,"Bewick, Rohan",26y 273d,90 (28-0-62 31.11%),62 (0.69),←,
27,"Gardiner, Darcy",20y 291d,37 (9-0-28 24.32%),3 (0.08),←,
6,"Green, Josh",23y 320d,77 (28-0-49 36.36%),104 (1.35),←,
40,"Hammelmann, Matthew",20y 123d,2 (0-0-2 0.00%),,←,
11,"Hanley, Pearce",27y 237d,122 (36-0-86 29.51%),54 (0.44),←,
30,"Hipwood, Eric",18y 300d,3 (0-0-3 0.00%),8 (2.67),←,
16,"Jansen, Jarrad",21y 68d,5 (0-0-5 0.00%),4 (0.80),←,
35,"Lester, Ryan",23y 318d,74 (24-0-50 32.43%),30 (0.41),←,
12,"Martin, Stefan",29y 235d,109 (25-1-83 23.39%),37 (0.34),52 (11-0-41 21.15%),14 (0.27)
36,"Mathieson, Rhys",19y 181d,4 (0-0-4 0.00%),,←,
32,"Mayes, Sam",22y 50d,67 (20-0-47 29.85%),25 (0.37),←,
25,"McStay, Daniel",21y 15d,40 (8-0-32 20.00%),30 (0.75),←,
21,"Merrett, Daniel",31y 210d,194 (77-3-114 40.46%),69 (0.36),←,
10,"Rich, Daniel",26y 32d,136 (45-1-90 33.46%),87 (0.64),←,
5,"Robinson, Mitch",27y 32d,135 (56-1-78 41.85%),69 (0.51),35 (5-0-30 14.29%),11 (0.31)
38,"Rockliff, Tom",26y 138d,127 (39-0-88 30.71%),61 (0.48),←,
23,"Schache, Josh",18y 323d,14 (1-0-13 7.14%),14 (1.00),←,
28,"Taylor, Lewis",21y 143d,58 (12-0-46 20.69%),45 (0.78),←,
47,"William, Reuben",18y 191d,1 (0-0-1 0.00%),,←,
15,"Zorko, Dayne",27y 151d,94 (30-0-64 31.91%),94 (1.00),←,
Totals,Totals,23y 192d,1554 (511-6-1037 32.88%),873 (0.56),,
C,"Leppitsch, Justin",40y 282d,59 (12-0-47 20.34%),,←,
