0,1,2,3,4,5,6
←,"Round: 23 Venue: M.C.G. Date: Fri, 26-Aug-1994 8:08 PM Attendance: 17960","Round: 23 Venue: M.C.G. Date: Fri, 26-Aug-1994 8:08 PM Attendance: 17960","Round: 23 Venue: M.C.G. Date: Fri, 26-Aug-1994 8:08 PM Attendance: 17960","Round: 23 Venue: M.C.G. Date: Fri, 26-Aug-1994 8:08 PM Attendance: 17960","Round: 23 Venue: M.C.G. Date: Fri, 26-Aug-1994 8:08 PM Attendance: 17960",→
←,North Melbourne,4.4.28,11.5.71,19.8.122,25.10.160,→
←,Fitzroy,3.3.21,5.7.37,9.9.63,10.14.74,→
←,Qrt margin,NM by 7,NM by 34,NM by 59,NM by 86,→
←,Qrt scores,NM 28-21,NM 43-16,NM 51-26,NM 38-11,→
←,Field umpires,"Peter Carey (202), Anton McKernan (51), Gerald Walsh (17)","Peter Carey (202), Anton McKernan (51), Gerald Walsh (17)","Peter Carey (202), Anton McKernan (51), Gerald Walsh (17)","Peter Carey (202), Anton McKernan (51), Gerald Walsh (17)",→
