Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 252d,23 (12-0-11 52.17%),3 (0.13),←,
27,"Ball, Jason",31y 253d,166 (99-0-67 59.64%),155 (0.93),63 (36-0-27 57.14%),41 (0.65)
21,"Barry, Leo",27y 73d,139 (77-0-62 55.40%),50 (0.36),←,
42,"Bevan, Paul",19y 308d,18 (10-0-8 55.56%),7 (0.39),←,
6,"Bolton, Craig",24y 61d,71 (42-0-29 59.15%),13 (0.18),42 (25-0-17 59.52%),3 (0.07)
24,"Bolton, Jude",24y 138d,109 (55-1-53 50.92%),64 (0.59),←,
32,"Buchanan, Amon",21y 295d,16 (7-0-9 43.75%),4 (0.25),←,
28,"Crouch, Jared",26y 148d,150 (77-1-72 51.67%),33 (0.22),←,
15,"Doyle, Stephen",23y 18d,33 (19-1-13 59.09%),15 (0.45),←,
12,"Fosdike, Nic",24y 156d,105 (52-1-52 50.00%),47 (0.45),←,
37,"Goodes, Adam",24y 205d,129 (65-1-63 50.78%),140 (1.09),←,
1,"Hall, Barry",27y 174d,147 (65-2-80 44.90%),320 (2.18),59 (31-1-27 53.39%),176 (2.98)
18,"James, Heath",24y 146d,18 (9-0-9 50.00%),1 (0.06),←,
17,"Kennelly, Tadhg",23y 30d,69 (39-0-30 56.52%),25 (0.36),←,
31,"Kirk, Brett",27y 280d,91 (47-1-43 52.20%),43 (0.47),←,
4,"Mathews, Ben",25y 245d,128 (66-1-61 51.95%),24 (0.19),←,
11,"Maxfield, Stuart",32y 113d,278 (139-3-136 50.54%),150 (0.54),189 (104-2-83 55.56%),85 (0.45)
3,"McVeigh, Jarrad",19y 115d,16 (10-0-6 62.50%),5 (0.31),←,
23,"Nicks, Matthew",29y 79d,160 (88-1-71 55.31%),123 (0.77),←,
5,"OKeefe, Ryan",23y 189d,61 (33-0-28 54.10%),58 (0.95),←,
19,"OLoughlin, Michael",27y 162d,193 (107-2-84 55.96%),305 (1.58),←,
25,"Schauble, Andrew",27y 257d,157 (67-0-90 42.68%),33 (0.21),78 (40-0-38 51.28%),22 (0.28)
Totals,Totals,25y 118d,2277 (1185-15-1077 52.04%),1618 (0.71),,
C,"Roos, Paul",41y 34d,52 (31-0-21 59.62%),,←,
