Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",20y 87d,9 (5-1-3 61.11%),4 (0.44),←,
31,"Carey, Stefan",20y 107d,2 (1-1-0 75.00%),,←,
27,"Chapman, Wade",20y 129d,27 (8-1-18 31.48%),6 (0.22),←,
23,"Crawford, Justin",19y 52d,13 (7-1-5 57.69%),9 (0.69),←,
8,"Cresswell, Daryn",24y 355d,76 (16-1-59 21.71%),65 (0.86),←,
6,"Dunkley, Andrew",27y 317d,82 (19-2-61 24.39%),7 (0.09),←,
12,"Dyson, Kevin",29y 7d,77 (39-1-37 51.30%),25 (0.32),7 (4-1-2 64.29%),
10,"Filandia, Peter",25y 363d,40 (15-1-24 38.75%),35 (0.88),27 (8-1-18 31.48%),21 (0.78)
29,"Garlick, Simon",21y 31d,24 (10-0-14 41.67%),19 (0.79),←,
9,"Grant, Shannon",19y 22d,17 (6-1-10 38.24%),9 (0.53),←,
14,"Kelly, Paul",26y 288d,119 (27-3-89 23.95%),70 (0.59),←,
24,"Kickett, Derek",33y 218d,134 (67-2-65 50.75%),163 (1.22),45 (15-1-29 34.44%),57 (1.27)
4,"Lockett, Tony",30y 63d,209 (80-1-128 38.52%),1044 (5.00),26 (12-1-13 48.08%),146 (5.62)
34,"Luff, Troy",26y 171d,47 (12-2-33 27.66%),35 (0.74),←,
11,"Maxfield, Stuart",24y 32d,96 (39-2-55 41.67%),69 (0.72),7 (4-1-2 64.29%),4 (0.57)
32,"McPherson, Daniel",20y 311d,8 (3-1-4 43.75%),1 (0.13),←,
36,"Nicks, Matthew",20y 364d,4 (4-0-0 100.00%),1 (0.25),←,
19,"OLoughlin, Michael",19y 81d,18 (7-1-10 41.67%),16 (0.89),←,
1,"Roos, Paul",32y 319d,296 (121-1-174 41.05%),278 (0.94),27 (11-1-15 42.59%),8 (0.30)
7,"Seymour, Brad",20y 8d,23 (6-1-16 28.26%),1 (0.04),←,
15,"Stafford, Greg",21y 258d,24 (5-1-18 22.92%),5 (0.21),←,
Totals,Totals,24y 14d,1345 (497-25-823 36.95%),1862 (1.38),,
C,"Eade, Rodney",38y 37d,7 (4-1-2 64.29%),,←,
