Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Crouch, Matt",10,4.0,18,28,,,,2.0,,4.0,11.0,7.0,2.0,4.0,,14,17,,,1.0,,,63.0
44,"Cumming, Isaac",13,5.0,1,14,,1.0,,1.0,1.0,3.0,,1.0,,,,4,9,1.0,1.0,5.0,,2.0,83.0
6,"Curtin, Daniel",2,,3,5,1.0,,,3.0,1.0,,,1.0,,1.0,,3,2,,,3.0,,,74.0
12,"Dawson, Jordan",17,3.0,4,21,,3.0,,6.0,2.0,8.0,2.0,8.0,3.0,2.0,,7,13,,,,,,87.0
34,"Draper, Sid",2,1.0,5,7,1.0,,,2.0,1.0,,,1.0,,,,3,5,,1.0,1.0,,,63.0
32,"Fogarty, Darcy",9,6.0,6,15,4.0,1.0,,,,1.0,,3.0,1.0,3.0,,5,11,,4.0,5.0,,,87.0
20,"Hinge, Mitch",19,6.0,6,25,,,,2.0,4.0,3.0,,5.0,3.0,1.0,,6,16,,,1.0,1.0,,85.0
48,"Keane, Mark",15,9.0,9,24,,,,,7.0,,1.0,5.0,,1.0,,9,13,2.0,,4.0,1.0,,91.0
2,"Keays, Ben",10,6.0,8,18,3.0,,,1.0,,2.0,1.0,5.0,1.0,1.0,,4,13,,3.0,,,1.0,91.0
29,"Laird, Rory",14,8.0,9,23,,,,1.0,3.0,3.0,4.0,2.0,1.0,,,9,14,1.0,,,,1.0,77.0
16,"Michalanney, Max",7,2.0,3,10,,,,2.0,2.0,2.0,,1.0,1.0,,,1,9,,,1.0,,,100.0
30,"Milera, Wayne",14,5.0,8,22,,,,3.0,5.0,2.0,,1.0,,,,7,13,,,3.0,,1.0,80.0
27,"Nankervis, Luke",8,4.0,10,18,,,,5.0,,1.0,,5.0,2.0,2.0,,8,14,,,4.0,,,82.0
28,"Neal-Bullen, Alex",7,4.0,5,12,,,,2.0,2.0,2.0,,2.0,,1.0,,6,7,,,2.0,,1.0,83.0
43,"OBrien, Reilly",1,1.0,4,5,,,38.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,,3,3,,,1.0,,,82.0
25,"Peatling, James",10,1.0,12,22,,,,5.0,2.0,5.0,5.0,5.0,2.0,1.0,,10,11,,,,,4.0,84.0
23,"Rankine, Izak",16,5.0,9,25,2.0,,,4.0,3.0,2.0,4.0,8.0,1.0,1.0,,8,16,,1.0,1.0,,1.0,82.0
38 ↓,"Sholl, Lachlan",5,3.0,2,7,,,,,1.0,2.0,,2.0,,,,1,6,,,1.0,,,45.0
14,"Soligo, Jake",8,2.0,7,15,,1.0,,2.0,1.0,3.0,4.0,1.0,2.0,1.0,,9,6,,1.0,,,,78.0
19 ↑,"Taylor, Zac",4,2.0,4,8,1.0,,,3.0,,3.0,1.0,,1.0,,,4,4,,,,,,36.0
7,"Thilthorpe, Riley",7,4.0,6,13,1.0,2.0,10.0,2.0,,,2.0,3.0,,,,5,7,,3.0,2.0,,1.0,82.0
13,"Walker, Taylor",10,3.0,3,13,2.0,2.0,2.0,3.0,,5.0,,2.0,,1.0,,5,9,1.0,2.0,1.0,,2.0,80.0
24,"Worrell, Josh",9,5.0,6,15,,,,2.0,4.0,,,3.0,,2.0,,6,8,2.0,,7.0,,,85.0
Totals,Totals,217,89.0,148,365,15.0,10.0,50.0,54.0,41.0,52.0,37.0,75.0,22.0,25.0,,137,226,7.0,16.0,43.0,2.0,14.0,
Opposition,Opposition,215,73.0,141,356,18.0,11.0,29.0,51.0,35.0,58.0,40.0,62.0,25.0,22.0,6.0,135,215,8.0,13.0,43.0,5.0,13.0,
