Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bruce, Cameron",20y 185d,4 (2-0-2 50.00%),6 (1.50),←,
33,"Farmer, Jeff",22y 283d,85 (32-0-53 37.65%),161 (1.89),←,
21,"Febey, Steven",30y 227d,221 (111-0-110 50.23%),33 (0.15),←,
18,"Green, Brad",19y 20d,3 (2-0-1 66.67%),6 (2.00),←,
4,"Grgic, Brent",20y 177d,45 (18-0-27 40.00%),25 (0.56),←,
27,"Ingerson, Anthony",30y 172d,127 (49-0-78 38.58%),40 (0.31),90 (33-0-57 36.67%),15 (0.17)
36,"Leoncelli, Andrew",25y 260d,68 (27-0-41 39.71%),21 (0.31),←,
35,"McDonald, Anthony",27y 294d,58 (23-0-35 39.66%),24 (0.41),←,
23,"McDonald, James",23y 180d,45 (21-0-24 46.67%),19 (0.42),←,
9,"Neitz, David",25y 71d,141 (61-0-80 43.26%),218 (1.55),←,
44,"Nicholson, Alistair",22y 29d,17 (7-0-10 41.18%),,←,
7,"Powell, Stephen",23y 208d,34 (21-1-12 63.24%),25 (0.74),4 (2-0-2 50.00%),4 (1.00)
43,"Rigoni, Guy",25y 250d,49 (24-0-25 48.98%),16 (0.33),←,
24,"Robertson, Russell",21y 130d,36 (17-0-19 47.22%),41 (1.14),←,
5,"Schwarz, David",27y 253d,118 (49-1-68 41.95%),185 (1.57),←,
10,"Seecamp, Marcus",27y 250d,139 (53-0-86 38.13%),18 (0.13),88 (35-0-53 39.77%),8 (0.09)
46,"Simmonds, Troy",21y 264d,9 (2-0-7 22.22%),3 (0.33),←,
42,"Walsh, Peter",23y 253d,22 (7-0-15 31.82%),2 (0.09),←,
45,"Whelan, Matthew",20y 141d,1 (1-0-0 100.00%),,←,
34,"White, Jeff",23y 43d,79 (35-0-44 44.30%),42 (0.53),47 (22-0-25 46.81%),24 (0.51)
22,"Woewodin, Shane",23y 265d,73 (28-0-45 38.36%),27 (0.37),←,
13,"Yze, Adem",22y 194d,98 (38-0-60 38.78%),43 (0.44),←,
Totals,Totals,24y 23d,1472 (628-2-842 42.66%),955 (0.65),,
C,"Daniher, Neale",39y 47d,51 (24-0-27 47.06%),,←,
