West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",5,,3,8,,1.0,1.0,,,,,,,1.0,,,,,,,,,
36,"Hart, David",16,4,15,31,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
39,"Heady, Brett",9,5,6,15,1,1.0,,2.0,,,,,,,,,,,,,,,
34,"Irving, Dean",2,,4,6,,,6.0,1.0,,,,,1.0,,,,,,,,,,
33,"Kemp, Dean",14,4,6,20,,,,1.0,,,,,2.0,2.0,,,,,,,,,
19,"Langdon, Karl",17,4,5,22,,,,1.0,,,,,,3.0,,,,,,,,,
28,"Lewis, Chris",28,7,10,38,3,2.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,,
3,"Mainwaring, Chris",13,3,8,21,,,,3.0,,,,,1.0,,,,,,,,,,
8,"Malaxos, Stephen",23,3,6,29,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
40,"McGrath, Craig",19,9,2,21,2,3.0,2.0,,,,,,3.0,,,,,,,,,,
17,"McKenna, Guy",13,4,12,25,,,,2.0,,,,,2.0,,,,,,,,,,
41,"Narkle, Phil",3,1,1,4,,,,,,,,,1.0,,,,,,,,,,
23,"Rance, Murray",9,7,6,15,,,,,,,,,3.0,,,,,,,,,,
12,"Scott, Phil",9,5,5,14,,,3.0,,,,,,1.0,,,,,,,,,,
4,"Sumich, Peter",6,3,,6,4,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
7,"Turley, Craig",13,6,9,22,1,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,
10,"Turner, Dean",6,3,6,12,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Waterman, Chris",13,9,6,19,1,2.0,,2.0,,,,,,2.0,,,,,,,,,
13,"Watters, Scott",12,4,6,18,,,,,,,,,2.0,,,,,,,,,,
24,"Worsfold, John",9,3,6,15,,,,2.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,84,122,361,14,16.0,12.0,17.0,,,,,28.0,19.0,5.0,,,,,,,,
Opposition,Opposition,205,80,132,337,8,11.0,24.0,21.0,,,,,18.0,28.0,1.0,,,,,,,,
