Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
41,"Banfield, Bailey",21y 158d,25 (10-0-15 40.00%),6 (0.24),←,
19,"Blakely, Connor",23y 154d,57 (22-0-35 38.60%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 268d,36 (15-0-21 41.67%),12 (0.33),←,
35,"Carter, Jason",19y 204d,1 (1-0-0 100.00%),,←,
5,"Cerra, Adam",19y 300d,38 (16-0-22 42.11%),9 (0.24),←,
6,"Conca, Reece",26y 356d,123 (67-1-55 54.88%),25 (0.20),19 (9-0-10 47.37%),2 (0.11)
12,"Crowden, Mitch",20y 97d,11 (5-0-6 45.45%),3 (0.27),←,
4,"Darcy, Sean",21y 52d,24 (7-0-17 29.17%),5 (0.21),←,
44,"Duman, Taylin",21y 107d,21 (10-0-11 47.62%),1 (0.05),←,
7,"Fyfe, Nat",27y 319d,170 (93-1-76 55.00%),144 (0.85),←,
21,"Hamling, Joel",26y 116d,82 (40-0-42 48.78%),,59 (24-0-35 40.68%),
9,"Hill, Bradley",26y 25d,146 (94-0-52 64.38%),79 (0.54),51 (20-0-31 39.22%),21 (0.41)
15,"Hughes, Ethan",24y 239d,47 (18-0-29 38.30%),4 (0.09),←,
26,"Langdon, Ed",23y 183d,65 (25-0-40 38.46%),30 (0.46),←,
2,"Logue, Griffin",21y 112d,20 (8-0-12 40.00%),1 (0.05),←,
3,"Matera, Brandon",27y 145d,136 (46-1-89 34.19%),165 (1.21),35 (15-0-20 42.86%),41 (1.17)
16,"Mundy, David",34y 14d,313 (160-1-152 51.28%),136 (0.43),←,
31,"Sandilands, Aaron",36y 240d,269 (149-0-120 55.39%),98 (0.36),←,
28,"Schultz, Lachie",21y 246d,5 (2-0-3 40.00%),3 (0.60),←,
39,"Switkowski, Sam",22y 256d,17 (8-0-9 47.06%),5 (0.29),←,
18,"Tucker, Darcy",22y 192d,67 (22-0-45 32.84%),29 (0.43),←,
10,"Walters, Michael",28y 208d,148 (75-1-72 51.01%),255 (1.72),←,
Totals,Totals,24y 148d,1821 (893-5-923 49.04%),1012 (0.56),,
C,"Lyon, Ross",52y 268d,303 (172-5-126 57.59%),,182 (96-1-85 53.02%),
