Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Boyd, Tom",4,2,2,6,1.0,,2.0,1.0,,,,,2.0,,,5,1,1.0,1.0,2.0,,1.0,82.0
14,"Bugg, Tomas",5,4,5,10,,,,5.0,2.0,,,2.0,1.0,1.0,,3,7,,,2.0,,,88.0
21,"Buntine, Matt",10,5,5,15,,,,1.0,4.0,1.0,,3.0,,,,6,9,,,6.0,,1.0,91.0
1,"Davis, Phil",10,8,9,19,,,,2.0,6.0,,,1.0,2.0,,,5,14,,,7.0,,,90.0
4,"Greene, Toby",20,8,12,32,1.0,,,5.0,3.0,4.0,7.0,5.0,,3.0,1.0,13,17,,1.0,,,3.0,88.0
2,"Hampton, Curtly",7,4,4,11,,,,6.0,1.0,1.0,,2.0,,,,2,9,,,3.0,2.0,1.0,82.0
33,"Hoskin-Elliott, Will",13,6,2,15,5.0,,,1.0,1.0,1.0,,1.0,,,2.0,7,9,2.0,1.0,2.0,,1.0,83.0
32,"Hunt, Josh",12,5,6,18,,,,2.0,6.0,1.0,1.0,4.0,,,,4,13,,,2.0,,,77.0
22,"Kelly, Josh",11,4,8,19,1.0,,,4.0,1.0,2.0,2.0,2.0,,,,7,12,1.0,1.0,1.0,,,84.0
25 ↑,"McCarthy, Cam",3,2,2,5,1.0,,,2.0,,1.0,,,,,,1,4,,1.0,1.0,,,29.0
41,"Mumford, Shane",3,5,8,11,,,36.0,6.0,,,1.0,3.0,,3.0,,5,6,1.0,,2.0,,1.0,94.0
7,"Palmer, Rhys",4,3,9,13,2.0,,,1.0,,2.0,2.0,1.0,,1.0,,4,10,,,1.0,,,93.0
30,"Plowman, Lachie",8,5,3,11,,1.0,,1.0,1.0,3.0,1.0,2.0,,1.0,,5,7,,,6.0,5.0,,91.0
23,"Shaw, Heath",23,12,6,29,,,,1.0,8.0,3.0,,3.0,1.0,3.0,,6,20,1.0,,1.0,5.0,,92.0
5,"Shiel, Dylan",9,3,22,31,,2.0,,5.0,1.0,5.0,10.0,4.0,,2.0,,12,20,,,,,1.0,82.0
10,"Smith, Devon",18,5,5,23,1.0,,,2.0,4.0,4.0,3.0,1.0,2.0,1.0,,9,15,,,1.0,1.0,1.0,93.0
36,"Stewart, James",10,4,2,12,3.0,,,3.0,,4.0,,,1.0,,,3,9,,1.0,1.0,,,76.0
28 ↓,"Sumner, Liam",3,1,1,4,,,,,,,,1.0,1.0,1.0,,3,2,,,4.0,,,59.0
20,"Tomlinson, Adam",6,4,7,13,,1.0,,4.0,,2.0,,3.0,,,,3,10,,1.0,3.0,1.0,1.0,94.0
17,"Treloar, Adam",10,1,18,28,2.0,1.0,,4.0,2.0,5.0,,3.0,,,,12,16,,,,,,87.0
29,"Williams, Zac",10,5,10,20,1.0,2.0,,5.0,1.0,3.0,3.0,1.0,1.0,,,9,11,,2.0,3.0,2.0,1.0,66.0
16,"Wilson, Nathan",7,3,1,8,,,,2.0,2.0,2.0,1.0,3.0,1.0,,,2,6,,,2.0,,,78.0
Totals,Totals,206,99,147,353,18.0,7.0,38.0,63.0,43.0,44.0,31.0,45.0,12.0,16.0,3.0,126,227,6.0,9.0,50.0,16.0,12.0,
Opposition,Opposition,207,88,171,378,15.0,19.0,48.0,47.0,22.0,67.0,48.0,43.0,16.0,12.0,3.0,137,243,8.0,18.0,36.0,16.0,10.0,
