Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 184d,58 (38-0-20 65.52%),39 (0.67),←,
7,"Ayres, Gary",32y 201d,255 (186-1-68 73.14%),69 (0.27),←,
29,"Baxter, Darren",28y 29d,131 (64-3-64 50.00%),28 (0.21),2 (1-0-1 50.00%),
5,"Collins, Andrew",27y 357d,128 (93-0-35 72.66%),31 (0.24),←,
3,"Condon, Anthony",25y 132d,85 (61-0-24 71.76%),32 (0.38),←,
26,"Cooper, Paul",25y 11d,31 (21-0-10 67.74%),3 (0.10),←,
9,"Crawford, Shane",18y 220d,4 (2-0-2 50.00%),6 (1.50),←,
14,"Dear, Greg",30y,130 (98-0-32 75.38%),18 (0.14),←,
19,"Dunstall, Jason",28y 246d,172 (132-0-40 76.74%),806 (4.69),←,
16,"Gowers, Andrew",24y 6d,49 (35-0-14 71.43%),26 (0.53),←,
6,"Hall, Tony",28y 213d,81 (63-0-18 77.78%),129 (1.59),←,
17,"Hudson, Paul",22y 271d,56 (40-0-16 71.43%),111 (1.98),←,
11,"Jarman, Darren",26y 79d,51 (34-0-17 66.67%),75 (1.47),←,
1,"Jencke, Ray",27y 23d,121 (86-0-35 71.07%),24 (0.20),←,
24,"Langford, Chris",30y 105d,221 (165-1-55 74.89%),31 (0.14),←,
12,"Lawrence, Stephen",23y 360d,71 (48-0-23 67.61%),17 (0.24),←,
20,"Maginness, Scott",26y 258d,84 (60-0-24 71.43%),5 (0.06),←,
28,"McDonald, Alex",23y 63d,22 (14-0-8 63.64%),11 (0.50),←,
44,"Platten, John",30y 31d,162 (119-0-43 73.46%),169 (1.04),←,
18,"Pritchard, Darrin",27y 27d,130 (95-0-35 73.08%),71 (0.55),←,
Totals,Totals,26y 196d,2042 (1454-5-583 71.20%),1701 (0.83),,
C,"Joyce, Alan",50y 178d,76 (56-0-20 73.68%),,←,
