Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",28y 280d,206 (145-1-60 70.63%),389 (1.89),←,
9,"Burgoyne, Shaun",36y 301d,375 (250-2-123 66.93%),287 (0.77),218 (153-2-63 70.64%),116 (0.53)
18,"Ceglar, Jonathon",28y 185d,75 (52-0-23 69.33%),40 (0.53),←,
12,"Frawley, James",30y 332d,224 (87-1-136 39.06%),24 (0.11),85 (53-0-32 62.35%),6 (0.07)
19,"Gunston, Jack",27y 306d,191 (125-1-65 65.71%),365 (1.91),177 (120-1-56 68.08%),345 (1.95)
41,"Hanrahan, Oliver",20y 356d,8 (5-0-3 62.50%),7 (0.88),←,
15,"Hardwick, Blake",22y 194d,65 (36-1-28 56.15%),5 (0.08),←,
31,"Henderson, Ricky",30y 341d,151 (76-1-74 50.66%),78 (0.52),61 (30-1-30 50.00%),35 (0.57)
29,"Jiath, Changkuoth",20y 66d,2 (2-0-0 100.00%),,←,
7,"McEvoy, Ben",30y 38d,205 (118-3-84 58.29%),84 (0.41),114 (67-1-46 59.21%),57 (0.50)
11,"Nash, Conor",21y 21d,18 (10-0-8 55.56%),10 (0.56),←,
23,"OBrien, Tim",25y 143d,61 (38-1-22 63.11%),45 (0.74),←,
10,"OMeara, Jaeger",25y 176d,91 (43-0-48 47.25%),52 (0.57),47 (25-0-22 53.19%),25 (0.53)
28,"Puopolo, Paul",31y 259d,189 (133-0-56 70.37%),181 (0.96),←,
2,"Roughead, Jarryd",32y 207d,283 (176-2-105 62.54%),578 (2.04),←,
21,"Scully, Tom",28y 95d,172 (70-3-99 41.57%),85 (0.49),20 (9-0-11 45.00%),12 (0.60)
26,"Shiels, Liam",28y 111d,204 (139-1-64 68.38%),75 (0.37),←,
6,"Sicily, James",24y 224d,81 (45-1-35 56.17%),55 (0.68),←,
16,"Smith, Isaac",30y 231d,199 (139-1-59 70.10%),159 (0.80),←,
24,"Stratton, Ben",30y 170d,187 (127-1-59 68.18%),1 (0.01),←,
20,"Wingard, Chad",26y 20d,160 (83-1-76 52.19%),244 (1.52),13 (7-0-6 53.85%),12 (0.92)
5,"Worpel, James",20y 206d,32 (18-0-14 56.25%),14 (0.44),←,
Totals,Totals,27y 144d,3179 (1917-21-1241 60.30%),2778 (0.87),,
C,"Clarkson, Alastair",51y 113d,350 (215-2-133 61.71%),,←,
