Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 148d,170 (111-3-56 66.18%),185 (1.09),←,
36,"Bannister, Jordan",20y 156d,11 (6-1-4 59.09%),,←,
16,"Barnard, Paul",30y 51d,141 (96-1-44 68.44%),76 (0.54),130 (93-1-36 71.92%),72 (0.55)
13,"Cupido, Damian",21y 25d,15 (8-0-7 53.33%),19 (1.27),2 (1-0-1 50.00%),3 (1.50)
31,"Fletcher, Dustin",27y 333d,191 (134-3-54 70.94%),59 (0.31),←,
19,"Hille, David",21y 307d,27 (17-0-10 62.96%),13 (0.48),←,
5,"Hird, James",30y 60d,170 (108-5-57 65.00%),261 (1.54),←,
21,"Jacobs, Danny",22y 284d,59 (41-1-17 70.34%),19 (0.32),←,
14,"Johnson, Jason",25y 70d,90 (66-1-23 73.89%),52 (0.58),←,
1,"Johnson, Mark",24y 317d,88 (68-1-19 77.84%),23 (0.26),←,
18,"Lloyd, Matthew",24y 354d,145 (94-2-49 65.52%),513 (3.54),←,
25,"Lucas, Scott",25y 96d,138 (90-1-47 65.58%),210 (1.52),←,
33,"McPhee, Adam",20y 181d,27 (7-0-20 25.93%),9 (0.33),2 (1-0-1 50.00%),
10,"McVeigh, Mark",22y 69d,59 (39-1-19 66.95%),29 (0.49),←,
2,"Mercuri, Mark",29y 43d,184 (124-3-57 68.21%),233 (1.27),←,
24,"Misiti, Joe",28y 147d,198 (127-4-67 65.15%),83 (0.42),←,
11,"Peverill, Damien",23y 267d,32 (20-1-11 64.06%),9 (0.28),←,
9,"Ramanauskas, Adam",22y 137d,76 (56-1-19 74.34%),41 (0.54),←,
29,"Reynolds, Joel",18y 304d,11 (4-1-6 40.91%),5 (0.45),←,
43,"Rioli, Dean",24y 320d,56 (41-1-14 74.11%),71 (1.27),←,
7,"Solomon, Dean",23y 86d,77 (58-0-19 75.32%),23 (0.30),←,
6,"Wellman, Sean",28y 197d,182 (110-3-69 61.26%),32 (0.18),148 (97-2-49 66.22%),23 (0.16)
Totals,Totals,24y 329d,2147 (1425-34-688 66.37%),1965 (0.92),,
C,"Sheedy, Kevin",55y 102d,523 (339-6-178 65.39%),,←,
