Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",26y 193d,188 (126-1-61 67.29%),27 (0.14),←,
22,"Breust, Luke",23y 271d,85 (70-0-15 82.35%),164 (1.93),←,
9,"Burgoyne, Shaun",31y 292d,263 (179-1-83 68.25%),232 (0.88),106 (82-1-23 77.83%),61 (0.58)
8,"Duryea, Taylor",23y 107d,36 (30-0-6 83.33%),5 (0.14),←,
6,"Gibson, Josh",30y 149d,159 (99-2-58 62.89%),2 (0.01),94 (70-1-23 75.00%),
20,"Hale, David",30y 79d,213 (122-2-89 57.75%),194 (0.91),84 (66-0-18 78.57%),75 (0.89)
40,"Hartung, Billy",19y 197d,6 (4-0-2 66.67%),2 (0.33),←,
10,"Hill, Bradley",21y 31d,46 (39-0-7 84.78%),30 (0.65),←,
15,"Hodge, Luke",30y 55d,245 (141-1-103 57.76%),162 (0.66),←,
29,"Langford, Will",22y 37d,14 (11-0-3 78.57%),2 (0.14),←,
3,"Lewis, Jordan",28y 107d,211 (130-1-80 61.85%),119 (0.56),←,
7,"McEvoy, Ben",25y 29d,102 (59-2-41 58.82%),33 (0.32),11 (8-0-3 72.73%),6 (0.55)
5,"Mitchell, Sam",31y 301d,255 (151-1-103 59.41%),61 (0.24),←,
28,"Puopolo, Paul",26y 250d,82 (67-0-15 81.71%),60 (0.73),←,
2,"Roughead, Jarryd",27y 198d,202 (128-1-73 63.61%),421 (2.08),←,
25,"Schoenmakers, Ryan",23y 274d,77 (48-0-29 62.34%),13 (0.17),←,
26,"Shiels, Liam",23y 102d,96 (71-0-25 73.96%),28 (0.29),←,
32,"Simpkin, Jonathan",26y 285d,31 (25-0-6 80.65%),14 (0.45),27 (23-0-4 85.19%),13 (0.48)
16,"Smith, Isaac",25y 222d,80 (66-0-14 82.50%),76 (0.95),←,
27,"Spangher, Matthew",27y 108d,46 (24-0-22 52.17%),13 (0.28),14 (13-0-1 92.86%),2 (0.14)
24,"Stratton, Ben",25y 161d,87 (62-1-24 71.84%),1 (0.01),←,
4,"Suckling, Matt",26y 15d,73 (53-0-20 72.60%),34 (0.47),←,
Totals,Totals,26y 74d,2597 (1705-13-879 65.65%),1693 (0.65),,
C,"Clarkson, Alastair",46y 104d,227 (139-1-87 61.45%),,←,
