Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",30y 194d,150 (82-1-67 55.00%),527 (3.51),144 (77-1-66 53.82%),517 (3.59)
3,"Bairstow, Mark",28y 263d,93 (54-1-38 58.60%),114 (1.23),←,
27,"Bews, Andrew",27y 268d,173 (86-1-86 50.00%),124 (0.72),←,
40,"Brown, Paul",22y 342d,17 (9-0-8 52.94%),19 (1.12),←,
7,"Couch, Paul",27y 268d,145 (79-0-66 54.48%),119 (0.82),←,
28,"Darcy, Tim",28y 88d,126 (64-0-62 50.79%),54 (0.43),←,
33,"Forssman, Darren",21y 211d,18 (11-0-7 61.11%),11 (0.61),←,
14,"Handley, Steven",21y 264d,4 (2-0-2 50.00%),4 (1.00),←,
29,"Hinkley, Ken",25y 195d,55 (28-0-27 50.91%),52 (0.95),44 (24-0-20 54.55%),31 (0.70)
1,"Hocking, Steve",27y 85d,149 (77-0-72 51.68%),10 (0.07),←,
17,"McGrath, Tim",21y 188d,11 (6-0-5 54.55%),,4 (2-0-2 50.00%),
31,"Mensch, David",19y 242d,2 (2-0-0 100.00%),1 (0.50),←,
2,"Miles, Geoff",30y 93d,106 (54-0-52 50.94%),40 (0.38),4 (2-0-2 50.00%),
22,"Neeld, Mark",20y 274d,30 (16-0-14 53.33%),14 (0.47),←,
24,"Poole, Trevor",27y 355d,136 (49-0-87 36.03%),83 (0.61),37 (19-0-18 51.35%),27 (0.73)
15,"Riccardi, Peter",19y 117d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Rogers, Andrew",27y 241d,71 (43-0-28 60.56%),3 (0.04),63 (38-0-25 60.32%),2 (0.03)
8,"Scott, Robert",23y 42d,83 (44-1-38 53.61%),100 (1.20),←,
26,"Stoneham, Barry",24y 63d,114 (62-1-51 54.82%),89 (0.78),←,
4,"Wills, Andrew",20y 100d,17 (12-0-5 70.59%),6 (0.35),←,
Totals,Totals,24y 304d,1501 (781-5-715 52.03%),1371 (0.91),,
C,"Blight, Malcolm",42y 56d,93 (51-0-42 54.84%),,77 (45-0-32 58.44%),
