Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 160d,45 (8-0-37 17.78%),7 (0.16),←,
43,"Barrett, Jake",21y 193d,7 (1-0-6 14.29%),5 (0.71),6 (1-0-5 16.67%),5 (0.83)
17,"Beams, Claye",25y 261d,51 (12-0-39 23.53%),25 (0.49),←,
9,"Beams, Dayne",27y 97d,135 (79-2-54 59.26%),134 (0.99),25 (3-0-22 12.00%),16 (0.64)
7,"Bell, Tom",25y 341d,71 (20-1-50 28.87%),55 (0.77),20 (2-0-18 10.00%),19 (0.95)
13,"Berry, Jarrod",19y 104d,7 (0-0-7 0.00%),3 (0.43),←,
33,"Close, Michael",22y 294d,23 (6-0-17 26.09%),21 (0.91),←,
27,"Gardiner, Darcy",21y 240d,51 (12-0-39 23.53%),3 (0.06),←,
40,"Hammelmann, Matthew",21y 73d,10 (2-0-8 20.00%),1 (0.10),←,
2,"Harwood, Ryan",25y 286d,79 (25-0-54 31.65%),6 (0.08),←,
30,"Hipwood, Eric",19y 249d,19 (3-0-16 15.79%),24 (1.26),←,
1,"Keays, Ben",20y 86d,22 (3-0-19 13.64%),7 (0.32),←,
35,"Lester, Ryan",24y 267d,89 (26-0-63 29.21%),38 (0.43),←,
12,"Martin, Stefan",30y 184d,123 (28-1-94 23.17%),38 (0.31),66 (14-0-52 21.21%),15 (0.23)
32,"Mayes, Sam",23y,83 (23-0-60 27.71%),26 (0.31),←,
6,"McCluggage, Hugh",19y 78d,6 (0-0-6 0.00%),2 (0.33),←,
22,"Paparone, Marco",22y 259d,52 (11-0-41 21.15%),13 (0.25),←,
10,"Rich, Daniel",26y 347d,152 (48-1-103 31.91%),96 (0.63),←,
18,"Robertson, Nick",21y 351d,35 (4-0-31 11.43%),7 (0.20),←,
28,"Taylor, Lewis",22y 92d,72 (14-0-58 19.44%),53 (0.74),←,
14,"Walker, Josh",24y 189d,51 (22-1-28 44.12%),61 (1.20),18 (3-0-15 16.67%),26 (1.44)
15,"Zorko, Dayne",28y 100d,110 (33-0-77 30.00%),113 (1.03),←,
Totals,Totals,23y 160d,1293 (380-6-907 29.39%),738 (0.57),,
C,"Fagan, Chris",55y 331d,9 (1-0-8 11.11%),,←,
