Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4,8,17,1,1.0,,,1.0,1.0,2.0,1.0,1.0,,,7.0,10.0,,,,,,79.0
15,"Anderson, Noah",19,4,10,29,,,,6.0,3.0,5.0,5.0,6.0,,3.0,,17.0,13.0,1.0,,3.0,,1.0,81.0
31,"Andrew, Mac",3,2,2,5,,,,,,,,3.0,,2.0,,2.0,3.0,1.0,,3.0,,,81.0
2,"Atkins, Rory",19,8,7,26,,,,2.0,8.0,4.0,,4.0,,,,1.0,23.0,,,5.0,,1.0,80.0
10,"Ballard, Charlie",11,4,4,15,,,,,6.0,1.0,,2.0,1.0,1.0,,7.0,7.0,2.0,,9.0,,,100.0
30,"Casboult, Levi",9,7,,9,4,,5.0,2.0,,1.0,,1.0,3.0,,,8.0,2.0,5.0,3.0,6.0,,,92.0
25,"Collins, Sam",7,5,4,11,,,,,2.0,1.0,,3.0,,1.0,,4.0,7.0,,,12.0,,,100.0
4,"Ellis, Brandon",11,2,6,17,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,3.0,11.0,,,2.0,,,87.0
50 ↑,"Farrar, Jy",2,1,4,6,,,,1.0,,2.0,,1.0,,,,4.0,2.0,1.0,,1.0,1.0,,34.0
8,"Fiorini, Brayden",10,1,9,19,,,,4.0,3.0,1.0,1.0,5.0,1.0,1.0,,5.0,13.0,,,1.0,,,82.0
3,"Flanders, Sam",9,1,15,24,,1.0,,3.0,,4.0,6.0,2.0,,2.0,,13.0,11.0,,,1.0,,1.0,73.0
7,"Holman, Nick",5,4,6,11,2,,,2.0,,1.0,,1.0,,,,5.0,5.0,2.0,1.0,2.0,,,81.0
19,"Humphrey, Bailey",8,1,4,12,1,1.0,,2.0,,5.0,1.0,3.0,2.0,,,7.0,4.0,,,,,,70.0
34 ↓,"King, Ben",1,,,1,,,,,,,,1.0,,,,1.0,,,,,,,53.0
13,"Lukosius, Jack",12,6,2,14,1,1.0,,,,5.0,,3.0,,1.0,,5.0,8.0,2.0,,2.0,,2.0,81.0
44,"Macpherson, Darcy",14,5,1,15,,,,3.0,5.0,,3.0,2.0,3.0,,,7.0,9.0,1.0,,2.0,,,80.0
11,"Miller, Touk",17,7,3,20,1,,,3.0,1.0,8.0,3.0,1.0,1.0,,,6.0,14.0,,1.0,1.0,1.0,,69.0
47,"Oea, Hewago",7,,9,16,1,,,1.0,,5.0,3.0,,,,,10.0,4.0,,,2.0,,,73.0
27,"Powell, Wil",8,2,6,14,,,,5.0,5.0,,,3.0,1.0,,,3.0,7.0,,,7.0,,,80.0
18,"Rowell, Matt",12,3,9,21,,,,6.0,3.0,2.0,7.0,2.0,2.0,1.0,,15.0,8.0,,,1.0,,1.0,84.0
24,"Swallow, David",8,1,10,18,,1.0,,1.0,2.0,1.0,4.0,2.0,,2.0,,12.0,7.0,,,2.0,,,74.0
14,"Weller, Lachie",12,4,7,19,,,,,4.0,2.0,1.0,2.0,1.0,,,6.0,13.0,,,3.0,,,79.0
28,"Witts, Jarrod",6,3,5,11,,,44.0,5.0,1.0,,3.0,2.0,2.0,1.0,,6.0,6.0,,,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,75,131,350,11,7.0,49.0,48.0,46.0,51.0,40.0,52.0,19.0,15.0,,154.0,187.0,15.0,5.0,67.0,2.0,6.0,
Opposition,Opposition,221,83,118,339,16,10.0,27.0,48.0,40.0,63.0,38.0,61.0,16.0,19.0,6.0,158.0,177.0,17.0,19.0,69.0,6.0,14.0,
