Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",23y 354d,27 (17-0-10 62.96%),1 (0.04),←,
7,"Cunningham, Harry",24y 262d,103 (70-0-33 67.96%),48 (0.47),←,
34,"Dawson, Jordan",21y 138d,5 (2-0-3 40.00%),4 (0.80),←,
13,"Florent, Oliver",20y 34d,31 (18-0-13 58.06%),13 (0.42),←,
42,"Fox, Robbie",25y 131d,13 (4-0-9 30.77%),5 (0.38),←,
39,"Grundy, Heath",32y 84d,254 (160-2-92 63.39%),24 (0.09),←,
4,"Hannebery, Dan",27y 182d,207 (135-2-70 65.70%),95 (0.46),←,
9,"Hayward, Will",19y 303d,39 (24-0-15 61.54%),50 (1.28),←,
5,"Heeney, Isaac",22y 112d,79 (56-0-23 70.89%),79 (1.00),←,
29,"Hewett, George",22y 239d,70 (48-0-22 68.57%),30 (0.43),←,
15,"Jack, Kieren",31y 58d,247 (156-3-88 63.77%),162 (0.66),←,
10,"Jones, Zak",23y 163d,72 (44-0-28 61.11%),20 (0.28),←,
12,"Kennedy, Josh",30y 66d,226 (146-2-78 65.04%),141 (0.62),213 (141-2-70 66.67%),137 (0.64)
44,"Lloyd, Jake",24y 339d,114 (80-0-34 70.18%),26 (0.23),←,
30,"McCartin, Tom",18y 238d,14 (9-0-5 64.29%),8 (0.57),←,
3,"McVeigh, Jarrad",33y 140d,318 (200-4-114 63.52%),200 (0.63),←,
28,"Newman, Nic",25y 222d,30 (20-0-10 66.67%),8 (0.27),←,
11,"Papley, Tom",22y 43d,59 (42-0-17 71.19%),81 (1.37),←,
24,"Rampe, Dane",28y 84d,137 (95-1-41 69.71%),6 (0.04),←,
27,"Robinson, Dan",24y 53d,24 (19-0-5 79.17%),6 (0.25),←,
25,"Ronke, Ben",20y 250d,17 (11-0-6 64.71%),23 (1.35),←,
18,"Sinclair, Callum",28y 336d,86 (60-1-25 70.35%),54 (0.63),57 (38-0-19 66.67%),36 (0.63)
Totals,Totals,25y 25d,2172 (1416-15-741 65.19%),1084 (0.50),,
C,"Longmire, John",47y 237d,195 (131-2-62 67.69%),,←,
