Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
3,"Breuer, Shayne",25y 256d,96 (59-2-35 62.50%),95 (0.99),25 (13-1-11 54.00%),18 (0.72)
7,"Chalmers, Brett",25y 31d,52 (21-1-30 41.35%),8 (0.15),2 (1-0-1 50.00%),
6,"Cummings, Scott",24y 126d,68 (38-3-27 58.09%),171 (2.51),28 (13-1-14 48.21%),88 (3.14)
28,"Daniels, Stephen",21y 263d,15 (7-1-7 50.00%),1 (0.07),←,
37,"Dew, Stuart",18y 279d,3 (1-0-2 33.33%),,←,
19,"Dickie, Donald",26y 16d,28 (13-1-14 48.21%),7 (0.25),←,
11,"Eagleton, Nathan",19y 195d,27 (13-1-13 50.00%),24 (0.89),←,
40,"Evans, Paul",19y 146d,4 (3-0-1 75.00%),5 (1.25),←,
10,"Francou, Josh",23y 290d,31 (15-1-15 50.00%),21 (0.68),←,
12,"Heaver, Brent",26y 343d,85 (58-1-26 68.82%),127 (1.49),9 (5-0-4 55.56%),9 (1.00)
39,"Heuskes, Adam",22y 65d,78 (39-1-38 50.64%),6 (0.08),29 (14-1-14 50.00%),
29,"Kingsley, Adam",22y 277d,21 (12-0-9 57.14%),7 (0.33),←,
20,"Lade, Brendon",21y 318d,31 (15-1-15 50.00%),20 (0.65),←,
22,"Lockwood, Bowen",19y 327d,17 (9-0-8 52.94%),13 (0.76),←,
9,"Lyle, Brayden",25y 79d,55 (28-1-26 51.82%),10 (0.18),29 (14-1-14 50.00%),5 (0.17)
33,"Mead, Darren",27y 56d,31 (15-1-15 50.00%),2 (0.06),←,
13,"Morton, Danny",24y 327d,39 (9-0-30 23.08%),22 (0.56),9 (5-0-4 55.56%),5 (0.56)
4,"Naish, Chris",26y 239d,152 (64-1-87 42.43%),221 (1.45),9 (5-0-4 55.56%),9 (1.00)
30,"Poole, Darryl",26y 53d,19 (9-0-10 47.37%),10 (0.53),←,
36,"Stevens, Nick",18y 141d,4 (3-0-1 75.00%),4 (1.00),←,
1,"Wanganeen, Gavin",24y 340d,154 (87-4-63 57.79%),82 (0.53),27 (14-1-12 53.70%),19 (0.70)
15,"Wilson, Michael",21y 184d,31 (15-1-15 50.00%),16 (0.52),←,
Totals,Totals,23y 115d,1041 (533-21-487 51.20%),872 (0.84),,
C,"Cahill, John",58y 27d,78 (42-1-35 54.49%),,31 (15-1-15 50.00%),
