Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 171d,102 (41-1-60 40.69%),31 (0.30),27 (12-0-15 44.44%),2 (0.07)
11,"Aish, James",26y 139d,121 (49-0-72 40.50%),24 (0.20),39 (16-0-23 41.03%),1 (0.03)
41,"Banfield, Bailey",24y 29d,40 (15-0-25 37.50%),14 (0.35),←,
8,"Brayshaw, Andrew",22y 139d,78 (31-0-47 39.74%),21 (0.27),←,
17,"Brodie, Will",23y 216d,27 (4-0-23 14.81%),3 (0.11),2 (1-0-1 50.00%),
27,"Chapman, Heath",20y 55d,8 (5-0-3 62.50%),1 (0.13),←,
6,"Clark, Jordan",21y 162d,34 (22-0-12 64.71%),16 (0.47),2 (1-0-1 50.00%),1 (0.50)
33,"Colyer, Travis",30y 215d,130 (61-1-68 47.31%),79 (0.61),43 (18-0-25 41.86%),25 (0.58)
4,"Darcy, Sean",23y 288d,63 (24-0-39 38.10%),24 (0.38),←,
32,"Frederick, Michael",21y 314d,19 (10-0-9 52.63%),10 (0.53),←,
21,"Hamling, Joel",28y 352d,87 (40-0-47 45.98%),,64 (24-0-40 37.50%),
37,"Lobb, Rory",29y 46d,121 (63-2-56 52.89%),111 (0.92),47 (21-0-26 44.68%),47 (1.00)
2,"Logue, Griffin",23y 348d,46 (17-0-29 36.96%),1 (0.02),←,
22,"Meek, Lloyd",23y 339d,11 (5-0-6 45.45%),2 (0.18),←,
30,"ODriscoll, Nathan",19y 314d,1 (0-0-1 0.00%),1 (1.00),←,
25,"Pearce, Alex",26y 291d,65 (27-0-38 41.54%),3 (0.05),←,
13,"Ryan, Luke",26y 49d,87 (36-0-51 41.38%),3 (0.03),←,
5,"Schultz, Lachie",24y 117d,46 (19-0-27 41.30%),41 (0.89),←,
3,"Serong, Caleb",21y 46d,38 (18-0-20 47.37%),10 (0.26),←,
39,"Switkowski, Sam",25y 127d,34 (14-0-20 41.18%),17 (0.50),←,
18,"Tucker, Darcy",25y 63d,96 (31-0-65 32.29%),34 (0.35),←,
10,"Walters, Michael",31y 79d,183 (88-1-94 48.36%),291 (1.59),←,
26,"Young, Hayden",20y 350d,15 (6-0-9 40.00%),,←,
Totals,Totals,24y 248d,1452 (626-5-821 43.11%),737 (0.51),,
C,"Longmuir, Justin",41y 65d,41 (18-0-23 43.90%),,←,
