Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 139d,167 (75-0-92 44.91%),10 (0.06),←,
43,"Answerth, Noah",23y 266d,53 (37-0-16 69.81%),2 (0.04),←,
8,"Ashcroft, Will",18y 358d,7 (5-0-2 71.43%),5 (0.71),←,
33,"Bailey, Zac",23y 218d,101 (65-0-36 64.36%),99 (0.98),←,
7,"Berry, Jarrod",25y 83d,115 (62-0-53 53.91%),52 (0.45),←,
23,"Cameron, Charlie",28y 298d,183 (116-1-66 63.66%),323 (1.77),110 (69-0-41 62.73%),236 (2.15)
18,"Coleman, Keidean",23y 29d,47 (31-0-16 65.96%),12 (0.26),←,
3,"Daniher, Joe",29y 56d,158 (73-1-84 46.52%),292 (1.85),50 (33-0-17 66.00%),101 (2.02)
5,"Dunkley, Josh",26y 110d,123 (70-0-53 56.91%),65 (0.53),7 (5-0-2 71.43%),
19,"Gunston, Jack",31y 195d,231 (140-1-90 60.82%),438 (1.90),6 (4-0-2 66.67%),8 (1.33)
30,"Hipwood, Eric",25y 228d,134 (68-0-66 50.75%),200 (1.49),←,
35,"Lester, Ryan",30y 246d,162 (67-0-95 41.36%),46 (0.28),←,
11,"McCarthy, Lincoln",29y 189d,126 (89-0-37 70.63%),137 (1.09),97 (66-0-31 68.04%),112 (1.15)
6,"McCluggage, Hugh",25y 57d,137 (75-0-62 54.74%),85 (0.62),←,
46,"McInerney, Oscar",28y 293d,108 (67-0-41 62.04%),47 (0.44),←,
26,"McKenna, Conor",27y 32d,86 (40-1-45 47.09%),23 (0.27),7 (5-0-2 71.43%),3 (0.43)
9,"Neale, Lachie",29y 340d,227 (126-0-101 55.51%),113 (0.50),92 (61-0-31 66.30%),46 (0.50)
40,"Payne, Jack",23y 196d,34 (19-0-15 55.88%),2 (0.06),←,
16,"Rayner, Cam",23y 190d,94 (55-0-39 58.51%),90 (0.96),←,
10,"Rich, Daniel",32y 326d,273 (120-1-152 44.14%),115 (0.42),←,
37,"Starcevich, Brandon",23y 279d,78 (53-0-25 67.95%),5 (0.06),←,
44,"Wilmot, Darcy",19y 119d,10 (7-0-3 70.00%),3 (0.30),←,
15,"Zorko, Dayne",34y 79d,236 (106-0-130 44.92%),220 (0.93),←,
Totals,Totals,26y 204d,2890 (1566-5-1319 54.19%),2384 (0.82),,
C,"Fagan, Chris",61y 310d,143 (78-0-65 54.55%),,←,
