Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
24,"Beveridge, Luke",20y 360d,33 (21-0-12 63.64%),31 (0.94),←,
30,"Bryce, Paul",23y 37d,60 (30-1-29 50.83%),26 (0.43),12 (8-0-4 66.67%),
32,"Clark, Steven",30y 95d,74 (45-1-28 61.49%),90 (1.22),21 (13-0-8 61.90%),17 (0.81)
23,"Dyson, Kevin",24y 106d,19 (11-0-8 57.89%),9 (0.47),←,
25,"Eishold, Simon",24y 145d,69 (49-0-20 71.01%),48 (0.70),←,
21,"Febey, Steven",21y 364d,71 (46-0-25 64.79%),13 (0.18),←,
14,"Grinter, Rod",26y 84d,105 (58-0-47 55.24%),34 (0.32),←,
13,"Jakovich, Allen",23y 150d,11 (6-0-5 54.55%),56 (5.09),←,
17,"Lovett, Brett",25y 90d,119 (74-0-45 62.18%),15 (0.13),←,
3,"Lyon, Garry",23y 339d,111 (70-0-41 63.06%),139 (1.25),←,
29,"Obst, Andrew",26y 364d,34 (21-0-13 61.76%),11 (0.32),←,
1,"ODwyer, Steven",25y 211d,83 (50-0-33 60.24%),45 (0.54),←,
41,"Rohde, Peter",26y 272d,97 (65-0-32 67.01%),10 (0.10),51 (31-0-20 60.78%),4 (0.08)
5,"Spalding, Earl",26y 160d,106 (68-0-38 64.15%),61 (0.58),←,
18,"Stretch, Steven",27y 225d,129 (77-0-52 59.69%),40 (0.31),←,
11,"Stynes, Jim",25y 117d,108 (69-0-39 63.89%),81 (0.75),←,
15,"Tingay, Stephen",21y 5d,48 (31-0-17 64.58%),24 (0.50),←,
26,"Viney, Jay",22y 241d,22 (13-0-9 59.09%),4 (0.18),←,
12,"Viney, Todd",25y 141d,73 (42-0-31 57.53%),39 (0.53),←,
8,"Yeats, Graeme",26y 331d,128 (75-0-53 58.59%),38 (0.30),←,
Totals,Totals,24y 338d,1500 (921-2-577 61.40%),814 (0.54),,
C,"Northey, John",48y 50d,164 (87-0-77 53.05%),,142 (81-0-61 57.04%),
