Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",9,7.0,7.0,16,1.0,1.0,15.0,,,,,,1.0,2.0,,,,,,,,,
30,"Biddiscombe, Craig",8,4.0,5.0,13,1.0,,,2.0,,,,,1.0,,,,,,,,,,
8,"Burns, Ronnie",8,6.0,7.0,15,3.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
2,"Colbert, Leigh",8,6.0,4.0,12,,,,1.0,,,,,,,,,,,,,,,
33,"Corrigan, Paul",6,4.0,3.0,9,,,,,,,,,,,,,,,,,,,
7,"Couch, Paul",20,3.0,7.0,27,1.0,,,,,,,,2.0,,,,,,,,,,
36,"Graham, Ben",10,3.0,2.0,12,,,,,,,,,2.0,1.0,,,,,,,,,
19,"Hall, Derek",11,6.0,13.0,24,1.0,,,3.0,,,,,2.0,,,,,,,,,,
22,"Hargreaves, Tim",4,2.0,2.0,6,1.0,,,2.0,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",16,1.0,5.0,21,,,,3.0,,,,,3.0,,,,,,,,,,
13,"Kilpatrick, Glenn",10,6.0,7.0,17,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
1,"King, Steven",1,,,1,,,,,,,,,,,,,,,,,,,
21,"Mansfield, Michael",15,8.0,5.0,20,3.0,1.0,,,,,,,,1.0,,,,,,,,,
28,"McKinnon, Martin",5,6.0,9.0,14,,,,1.0,,,,,,,,,,,,,,,
31,"Mensch, David",14,6.0,3.0,17,,,,,,,,,2.0,2.0,,,,,,,,,
39,"Milburn, Darren",10,5.0,6.0,16,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Riccardi, Peter",5,2.0,2.0,7,,1.0,,1.0,,,,,,,,,,,,,,,
4,"Robbins, Matthew",2,1.0,1.0,3,,,,,,,,,,1.0,,,,,,,,,
12,"Sholl, Brad",6,,6.0,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Steinfort, Carl",13,7.0,4.0,17,2.0,,,2.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",3,1.0,4.0,7,1.0,,6.0,1.0,,,,,1.0,,,,,,,,,,
Totals,Totals,184,84.0,102.0,286,14.0,6.0,21.0,22.0,,,,,19.0,11.0,,,,,,,,,
Opposition,Opposition,198,68.0,97.0,295,18.0,21.0,17.0,19.0,,,,,11.0,19.0,6.0,,,,,,,,
