Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",9,5,10,19,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Brown, David",11,3,3,14,3,,,,,,,,2.0,,,,,,,,,,
34,"Hart, Ben",14,3,5,19,1,,,3.0,,,,,1.0,3.0,,,,,,,,,
3,"Hart, Darel",15,6,8,23,,,,2.0,,,,,1.0,1.0,,,,,,,,,
29,"Ingerson, Anthony",11,10,4,15,2,3.0,,1.0,,,,,1.0,3.0,,,,,,,,,
2,"Jarman, Andrew",14,1,13,27,,2.0,,3.0,,,,,2.0,4.0,2.0,,,,,,,,
20,"Klug, John",4,1,,4,1,1.0,,,,,,,,,,,,,,,,,
13,"Lee, Scott",8,2,24,32,3,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Liptak, Matthew",7,2,11,18,,1.0,,5.0,,,,,1.0,,,,,,,,,,
16,"Marshall, David",23,7,9,32,,,,,,,,,5.0,1.0,1.0,,,,,,,,
18,"Maynard, Rodney",10,9,11,21,,,,2.0,,,,,1.0,1.0,,,,,,,,,
10,"McDermott, Chris",23,5,16,39,,,,,,,,,3.0,,,,,,,,,,
11,"McGuinness, Tony",17,1,10,27,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
25,"Mickan, Mark",5,7,3,8,,,4.0,,,,,,,3.0,,,,,,,,,
22,"Murphy, Michael",9,1,1,10,,2.0,,,,,,,,1.0,,,,,,,,,
52,"Rehn, Shaun",9,7,15,24,1,,18.0,1.0,,,,,4.0,3.0,,,,,,,,,
40,"Schwerdt, Stephen",13,2,7,20,1,1.0,,6.0,,,,,2.0,,,,,,,,,,
7,"Smart, Nigel",6,4,5,11,,,,4.0,,,,,2.0,2.0,,,,,,,,,
4,"Tasker, Sean",3,2,4,7,,,,,,,,,1.0,2.0,,,,,,,,,
33,"Weidemann, Wayne",5,1,1,6,,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,79,160,376,13,14.0,25.0,32.0,,,,,28.0,30.0,3.0,,,,,,,,
Opposition,Opposition,207,67,104,311,17,13.0,16.0,21.0,,,,,30.0,28.0,3.0,,,,,,,,
